spec,seed,commit,train_loss,validation_loss,train_accuracy,validation_accuracy
p16_v16_margin_weighted,1111222233334444,4150,0.444559902,0.555746377,0.822917,0.833333
p16_v16_margin_weighted,1111222233334444,4200,0.447455734,0.571978152,0.822917,0.833333
p16_v16_margin_weighted,1111222233334444,4250,0.437160403,0.540079951,0.802083,0.895833
p16_v16_margin_weighted,1111222233334444,4300,0.431696504,0.545263588,0.812500,0.854167
p16_v16_margin_weighted,1111222233334444,4350,0.427846104,0.530750453,0.854167,0.854167
p16_v16_margin_weighted,1111222233334444,4400,0.435693353,0.550734818,0.864583,0.812500
p16_v16_margin_weighted,1111222233334444,4450,0.417488694,0.517718256,0.854167,0.854167
p16_v16_margin_weighted,1111222233334444,4500,0.419256598,0.529276788,0.854167,0.833333
p16_v16_margin_weighted,1111222233334444,4550,0.413543493,0.534429848,0.843750,0.895833
p16_v16_margin_weighted,1111222233334444,4600,0.418178231,0.553052247,0.854167,0.833333
p16_v16_margin_weighted,1111222233334444,4650,0.413839787,0.519256771,0.843750,0.812500
p16_v16_margin_weighted,1111222233334444,4700,0.407778263,0.549539089,0.864583,0.854167
p16_v16_margin_weighted,1111222233334444,4750,0.408910275,0.542757273,0.833333,0.875000
p16_v16_margin_weighted,1111222233334444,4800,0.401119083,0.524071634,0.854167,0.812500
p16_v48_random,2b7e151628aed2a6,50,1.097600341,1.097962976,0.333333,0.333333
p16_v48_random,2b7e151628aed2a6,100,1.093137026,1.094610333,0.322917,0.312500
p16_v48_random,2b7e151628aed2a6,150,1.087375641,1.089605212,0.406250,0.416667
p16_v48_random,2b7e151628aed2a6,200,1.080030322,1.083994865,0.406250,0.375000
p16_v48_random,2b7e151628aed2a6,250,1.072826505,1.077857137,0.458333,0.437500
p16_v48_random,2b7e151628aed2a6,300,1.065408111,1.071493387,0.468750,0.395833
p16_v48_random,2b7e151628aed2a6,350,1.061133623,1.068110228,0.479167,0.479167
p16_v48_random,2b7e151628aed2a6,400,1.057561994,1.064558744,0.416667,0.416667
p16_v48_random,2b7e151628aed2a6,450,1.050778985,1.058333278,0.458333,0.458333
p16_v48_random,2b7e151628aed2a6,500,1.049403667,1.057142973,0.479167,0.437500
p16_v48_random,2b7e151628aed2a6,550,1.045039058,1.055819869,0.458333,0.437500
p16_v48_random,2b7e151628aed2a6,600,1.032783270,1.045237780,0.458333,0.458333
p16_v48_random,2b7e151628aed2a6,650,1.024926186,1.038929224,0.479167,0.458333
p16_v48_random,2b7e151628aed2a6,700,1.022858977,1.038415551,0.479167,0.479167
p16_v48_random,2b7e151628aed2a6,750,1.021332145,1.040656924,0.437500,0.458333
p16_v48_random,2b7e151628aed2a6,800,1.006043911,1.026105285,0.479167,0.437500
p16_v48_random,2b7e151628aed2a6,850,0.999842167,1.019771099,0.479167,0.437500
p16_v48_random,2b7e151628aed2a6,900,0.988469601,1.009004593,0.479167,0.437500
p16_v48_random,2b7e151628aed2a6,950,0.973338664,0.997655809,0.510417,0.520833
p16_v48_random,2b7e151628aed2a6,1000,0.959342003,0.985185325,0.531250,0.500000
p16_v48_random,2b7e151628aed2a6,1050,0.944509685,0.971470535,0.520833,0.583333
p16_v48_random,2b7e151628aed2a6,1100,0.920884192,0.954442322,0.520833,0.520833
p16_v48_random,2b7e151628aed2a6,1150,0.905919135,0.945745647,0.520833,0.541667
p16_v48_random,2b7e151628aed2a6,1200,0.884163082,0.924580157,0.552083,0.583333
p16_v48_random,2b7e151628aed2a6,1250,0.863675356,0.906612098,0.583333,0.562500
p16_v48_random,2b7e151628aed2a6,1300,0.845076621,0.892347634,0.604167,0.625000
p16_v48_random,2b7e151628aed2a6,1350,0.813138664,0.864898145,0.635417,0.687500
p16_v48_random,2b7e151628aed2a6,1400,0.790787697,0.840893924,0.656250,0.687500
p16_v48_random,2b7e151628aed2a6,1450,0.763185680,0.812628806,0.677083,0.750000
p16_v48_random,2b7e151628aed2a6,1500,0.742746651,0.798447132,0.697917,0.645833
p16_v48_random,2b7e151628aed2a6,1550,0.717315257,0.774983227,0.666667,0.687500
p16_v48_random,2b7e151628aed2a6,1600,0.701371849,0.760834277,0.687500,0.708333
p16_v48_random,2b7e151628aed2a6,1650,0.684320629,0.747612715,0.666667,0.708333
p16_v48_random,2b7e151628aed2a6,1700,0.675105810,0.730490386,0.760417,0.812500
p16_v48_random,2b7e151628aed2a6,1750,0.665422857,0.716672122,0.718750,0.729167
p16_v48_random,2b7e151628aed2a6,1800,0.648145854,0.704030454,0.760417,0.729167
p16_v48_random,2b7e151628aed2a6,1850,0.632754624,0.691516101,0.739583,0.708333
p16_v48_random,2b7e151628aed2a6,1900,0.621579170,0.689261675,0.739583,0.687500
p16_v48_random,2b7e151628aed2a6,1950,0.623893917,0.700570643,0.729167,0.729167
p16_v48_random,2b7e151628aed2a6,2000,0.610884726,0.682763398,0.739583,0.750000
p16_v48_random,2b7e151628aed2a6,2050,0.605048835,0.679077804,0.739583,0.750000
p16_v48_random,2b7e151628aed2a6,2100,0.594105840,0.664219916,0.760417,0.708333
p16_v48_random,2b7e151628aed2a6,2150,0.580412745,0.639785409,0.781250,0.750000
p16_v48_random,2b7e151628aed2a6,2200,0.589860320,0.661112964,0.781250,0.687500
p16_v48_random,2b7e151628aed2a6,2250,0.569091499,0.635205269,0.822917,0.750000
p16_v48_random,2b7e151628aed2a6,2300,0.562929690,0.638807535,0.781250,0.729167
p16_v48_random,2b7e151628aed2a6,2350,0.557223856,0.618879080,0.802083,0.750000
p16_v48_random,2b7e151628aed2a6,2400,0.553922832,0.610087812,0.812500,0.770833
p16_v48_random,2b7e151628aed2a6,2450,0.544249594,0.614721358,0.802083,0.770833
p16_v48_random,2b7e151628aed2a6,2500,0.540003717,0.615621030,0.802083,0.750000
p16_v48_random,2b7e151628aed2a6,2550,0.526808679,0.595766008,0.802083,0.770833
p16_v48_random,2b7e151628aed2a6,2600,0.525099814,0.585949183,0.812500,0.791667
p16_v48_random,2b7e151628aed2a6,2650,0.517837346,0.582890153,0.812500,0.791667
p16_v48_random,2b7e151628aed2a6,2700,0.518925428,0.573759258,0.791667,0.750000
p16_v48_random,2b7e151628aed2a6,2750,0.510960639,0.585248649,0.802083,0.750000
p16_v48_random,2b7e151628aed2a6,2800,0.516332686,0.590093732,0.781250,0.770833
p16_v48_random,2b7e151628aed2a6,2850,0.502055526,0.568594754,0.791667,0.791667
p16_v48_random,2b7e151628aed2a6,2900,0.493396997,0.565854847,0.822917,0.750000
p16_v48_random,2b7e151628aed2a6,2950,0.494144708,0.570865095,0.833333,0.770833
p16_v48_random,2b7e151628aed2a6,3000,0.489953071,0.547422945,0.833333,0.833333
p16_v48_random,2b7e151628aed2a6,3050,0.487260491,0.550861716,0.822917,0.750000
p16_v48_random,2b7e151628aed2a6,3100,0.485643953,0.550182402,0.833333,0.791667
p16_v48_random,2b7e151628aed2a6,3150,0.482407808,0.550786078,0.812500,0.791667
p16_v48_random,2b7e151628aed2a6,3200,0.483038396,0.539263606,0.791667,0.791667
p16_v48_random,2b7e151628aed2a6,3250,0.477276295,0.533830523,0.822917,0.812500
p16_v48_random,2b7e151628aed2a6,3300,0.472736865,0.539019406,0.802083,0.791667
p16_v48_random,2b7e151628aed2a6,3350,0.469096422,0.541788161,0.833333,0.791667
p16_v48_random,2b7e151628aed2a6,3400,0.469201714,0.534421682,0.833333,0.770833
p16_v48_random,2b7e151628aed2a6,3450,0.465796918,0.513852060,0.833333,0.750000
p16_v48_random,2b7e151628aed2a6,3500,0.468010902,0.538714349,0.812500,0.854167
p16_v48_random,2b7e151628aed2a6,3550,0.458454460,0.522438884,0.812500,0.770833
p16_v48_random,2b7e151628aed2a6,3600,0.462371826,0.528617084,0.802083,0.791667
p16_v48_random,2b7e151628aed2a6,3650,0.458273172,0.505206764,0.833333,0.791667
p16_v48_random,2b7e151628aed2a6,3700,0.455553323,0.514422119,0.812500,0.854167
p16_v48_random,2b7e151628aed2a6,3750,0.454380602,0.511328459,0.833333,0.750000
p16_v48_random,2b7e151628aed2a6,3800,0.456998497,0.508521736,0.812500,0.750000
p16_v48_random,2b7e151628aed2a6,3850,0.452944666,0.502335727,0.822917,0.729167
p16_v48_random,2b7e151628aed2a6,3900,0.445311874,0.490655810,0.843750,0.750000
p16_v48_random,2b7e151628aed2a6,3950,0.448305160,0.484934241,0.822917,0.791667
p16_v48_random,2b7e151628aed2a6,4000,0.448322177,0.498610288,0.812500,0.854167
p16_v48_random,2b7e151628aed2a6,4050,0.443269402,0.489222497,0.833333,0.854167
p16_v48_random,2b7e151628aed2a6,4100,0.443246633,0.494162798,0.843750,0.833333
p16_v48_random,2b7e151628aed2a6,4150,0.443753600,0.484071761,0.812500,0.770833
p16_v48_random,2b7e151628aed2a6,4200,0.446378201,0.479153514,0.833333,0.833333
p16_v48_random,2b7e151628aed2a6,4250,0.449255258,0.487722248,0.854167,0.791667
p16_v48_random,2b7e151628aed2a6,4300,0.441112310,0.479331821,0.864583,0.833333
p16_v48_random,2b7e151628aed2a6,4350,0.439349979,0.472560674,0.833333,0.833333
p16_v48_random,2b7e151628aed2a6,4400,0.439341784,0.478024453,0.822917,0.791667
p16_v48_random,2b7e151628aed2a6,4450,0.439301640,0.461307019,0.854167,0.854167
p16_v48_random,2b7e151628aed2a6,4500,0.438467354,0.474776953,0.833333,0.895833
p16_v48_random,2b7e151628aed2a6,4550,0.436396569,0.467695266,0.854167,0.833333
p16_v48_random,2b7e151628aed2a6,4600,0.431717426,0.485426456,0.854167,0.791667
p16_v48_random,2b7e151628aed2a6,4650,0.427827686,0.465763181,0.854167,0.812500
p16_v48_random,2b7e151628aed2a6,4700,0.432105750,0.474963814,0.843750,0.854167
p16_v48_random,2b7e151628aed2a6,4750,0.433171034,0.463610142,0.822917,0.875000
p16_v48_random,2b7e151628aed2a6,4800,0.427395910,0.459001690,0.854167,0.833333
p16_v48_random,77a19d3c4e280b51,50,1.103419304,1.103648067,0.333333,0.333333
p16_v48_random,77a19d3c4e280b51,100,1.099462390,1.100616217,0.333333,0.333333
p16_v48_random,77a19d3c4e280b51,150,1.094310641,1.096242070,0.395833,0.395833
p16_v48_random,77a19d3c4e280b51,200,1.091353536,1.093601227,0.333333,0.333333
p16_v48_random,77a19d3c4e280b51,250,1.087854862,1.090855956,0.333333,0.333333
p16_v48_random,77a19d3c4e280b51,300,1.084165931,1.088172317,0.416667,0.333333
p16_v48_random,77a19d3c4e280b51,350,1.074966669,1.079902887,0.447917,0.416667
p16_v48_random,77a19d3c4e280b51,400,1.066267371,1.071886420,0.489583,0.541667
p16_v48_random,77a19d3c4e280b51,450,1.059172153,1.066150546,0.479167,0.458333
p16_v48_random,77a19d3c4e280b51,500,1.051262736,1.058925629,0.520833,0.458333
p16_v48_random,77a19d3c4e280b51,550,1.042175531,1.050680518,0.468750,0.458333
p16_v48_random,77a19d3c4e280b51,600,1.033542275,1.039993286,0.437500,0.479167
p16_v48_random,77a19d3c4e280b51,650,1.019362688,1.027031898,0.479167,0.437500
p16_v48_random,77a19d3c4e280b51,700,1.009199619,1.016425490,0.541667,0.520833
p16_v48_random,77a19d3c4e280b51,750,1.000625491,1.008374333,0.479167,0.479167
p16_v48_random,77a19d3c4e280b51,800,0.991640151,0.997686327,0.468750,0.416667
p16_v48_random,77a19d3c4e280b51,850,0.981941283,0.984987736,0.479167,0.437500
p16_v48_random,77a19d3c4e280b51,900,0.976507723,0.978756666,0.458333,0.437500
p16_v48_random,77a19d3c4e280b51,950,0.966551244,0.969271958,0.500000,0.416667
p16_v48_random,77a19d3c4e280b51,1000,0.962125957,0.967555940,0.510417,0.437500
p16_v48_random,77a19d3c4e280b51,1050,0.948097646,0.951995909,0.541667,0.458333
p16_v48_random,77a19d3c4e280b51,1100,0.937100708,0.937780082,0.520833,0.458333
p16_v48_random,77a19d3c4e280b51,1150,0.932063341,0.930525243,0.552083,0.500000
p16_v48_random,77a19d3c4e280b51,1200,0.919130385,0.920505822,0.562500,0.500000
p16_v48_random,77a19d3c4e280b51,1250,0.909117758,0.921747684,0.541667,0.500000
p16_v48_random,77a19d3c4e280b51,1300,0.891956866,0.897882640,0.583333,0.500000
p16_v48_random,77a19d3c4e280b51,1350,0.881518900,0.892127991,0.604167,0.500000
p16_v48_random,77a19d3c4e280b51,1400,0.867533982,0.880751908,0.614583,0.541667
p16_v48_random,77a19d3c4e280b51,1450,0.850297630,0.868883550,0.625000,0.541667
p16_v48_random,77a19d3c4e280b51,1500,0.831483364,0.857393980,0.614583,0.541667
p16_v48_random,77a19d3c4e280b51,1550,0.812484980,0.831794322,0.635417,0.604167
p16_v48_random,77a19d3c4e280b51,1600,0.795149505,0.822948277,0.697917,0.625000
p16_v48_random,77a19d3c4e280b51,1650,0.767042160,0.788113654,0.729167,0.625000
p16_v48_random,77a19d3c4e280b51,1700,0.744188786,0.775582850,0.729167,0.687500
p16_v48_random,77a19d3c4e280b51,1750,0.725706518,0.744702160,0.729167,0.666667
p16_v48_random,77a19d3c4e280b51,1800,0.701871395,0.726306736,0.739583,0.708333
p16_v48_random,77a19d3c4e280b51,1850,0.680208623,0.714168608,0.770833,0.708333
p16_v48_random,77a19d3c4e280b51,1900,0.659148514,0.692659855,0.760417,0.833333
p16_v48_random,77a19d3c4e280b51,1950,0.641987145,0.684494555,0.739583,0.750000
p16_v48_random,77a19d3c4e280b51,2000,0.629356265,0.676318467,0.750000,0.770833
p16_v48_random,77a19d3c4e280b51,2050,0.610071540,0.651060402,0.781250,0.854167
p16_v48_random,77a19d3c4e280b51,2100,0.602192760,0.635352135,0.781250,0.812500
p16_v48_random,77a19d3c4e280b51,2150,0.587581694,0.629959047,0.760417,0.770833
p16_v48_random,77a19d3c4e280b51,2200,0.574377239,0.622365236,0.729167,0.750000
p16_v48_random,77a19d3c4e280b51,2250,0.563262820,0.620769083,0.791667,0.770833
p16_v48_random,77a19d3c4e280b51,2300,0.551180959,0.606497943,0.812500,0.791667
p16_v48_random,77a19d3c4e280b51,2350,0.540955663,0.607087255,0.791667,0.791667
p16_v48_random,77a19d3c4e280b51,2400,0.528430283,0.576200664,0.822917,0.833333
p16_v48_random,77a19d3c4e280b51,2450,0.525103986,0.591314018,0.854167,0.812500
p16_v48_random,77a19d3c4e280b51,2500,0.517005324,0.560726404,0.802083,0.833333
p16_v48_random,77a19d3c4e280b51,2550,0.510038197,0.574560821,0.822917,0.770833
p16_v48_random,77a19d3c4e280b51,2600,0.507502615,0.565230191,0.833333,0.854167
p16_v48_random,77a19d3c4e280b51,2650,0.505091608,0.567624390,0.843750,0.854167
p16_v48_random,77a19d3c4e280b51,2700,0.497534007,0.549083292,0.812500,0.812500
p16_v48_random,77a19d3c4e280b51,2750,0.500259876,0.534757435,0.812500,0.791667
p16_v48_random,77a19d3c4e280b51,2800,0.490744680,0.539230287,0.812500,0.791667
p16_v48_random,77a19d3c4e280b51,2850,0.484605938,0.527858436,0.843750,0.791667
p16_v48_random,77a19d3c4e280b51,2900,0.473674625,0.532804906,0.875000,0.833333
p16_v48_random,77a19d3c4e280b51,2950,0.468452364,0.530387282,0.864583,0.791667
p16_v48_random,77a19d3c4e280b51,3000,0.466178566,0.532229722,0.843750,0.895833
p16_v48_random,77a19d3c4e280b51,3050,0.453018516,0.513347685,0.854167,0.791667
p16_v48_random,77a19d3c4e280b51,3100,0.452180535,0.513251483,0.854167,0.854167
p16_v48_random,77a19d3c4e280b51,3150,0.449698418,0.506300747,0.875000,0.875000
p16_v48_random,77a19d3c4e280b51,3200,0.443680435,0.496748418,0.864583,0.833333
p16_v48_random,77a19d3c4e280b51,3250,0.442017645,0.506226122,0.843750,0.833333
p16_v48_random,77a19d3c4e280b51,3300,0.442105651,0.510067999,0.885417,0.854167
p16_v48_random,77a19d3c4e280b51,3350,0.444899350,0.487432718,0.854167,0.833333
p16_v48_random,77a19d3c4e280b51,3400,0.444320947,0.514878869,0.854167,0.812500
p16_v48_random,77a19d3c4e280b51,3450,0.442022711,0.485128731,0.843750,0.895833
p16_v48_random,77a19d3c4e280b51,3500,0.429600626,0.485386610,0.843750,0.854167
p16_v48_random,77a19d3c4e280b51,3550,0.431900471,0.484022766,0.843750,0.833333
p16_v48_random,77a19d3c4e280b51,3600,0.426592201,0.497659326,0.843750,0.854167
p16_v48_random,77a19d3c4e280b51,3650,0.425727695,0.484302551,0.854167,0.833333
p16_v48_random,77a19d3c4e280b51,3700,0.427070647,0.496357441,0.875000,0.875000
p16_v48_random,77a19d3c4e280b51,3750,0.428341717,0.504131913,0.854167,0.791667
p16_v48_random,77a19d3c4e280b51,3800,0.430634350,0.501714945,0.854167,0.812500
p16_v48_random,77a19d3c4e280b51,3850,0.422037572,0.494557112,0.854167,0.833333
p16_v48_random,77a19d3c4e280b51,3900,0.411833137,0.487042665,0.885417,0.833333
p16_v48_random,77a19d3c4e280b51,3950,0.416319460,0.499552578,0.833333,0.833333
p16_v48_random,77a19d3c4e280b51,4000,0.417295218,0.477920324,0.833333,0.854167
p16_v48_random,77a19d3c4e280b51,4050,0.407505959,0.477895737,0.885417,0.854167
p16_v48_random,77a19d3c4e280b51,4100,0.408134311,0.465264320,0.875000,0.895833
p16_v48_random,77a19d3c4e280b51,4150,0.404037565,0.472020477,0.885417,0.875000
p16_v48_random,77a19d3c4e280b51,4200,0.402950734,0.470392704,0.885417,0.833333
p16_v48_random,77a19d3c4e280b51,4250,0.393580198,0.473713189,0.864583,0.833333
p16_v48_random,77a19d3c4e280b51,4300,0.395719677,0.473105431,0.864583,0.812500
p16_v48_random,77a19d3c4e280b51,4350,0.398327500,0.457995087,0.885417,0.875000
p16_v48_random,77a19d3c4e280b51,4400,0.391791493,0.460656494,0.864583,0.833333
p16_v48_random,77a19d3c4e280b51,4450,0.387845725,0.458129615,0.875000,0.854167
p16_v48_random,77a19d3c4e280b51,4500,0.382573247,0.460987091,0.895833,0.833333
p16_v48_random,77a19d3c4e280b51,4550,0.377231210,0.459765524,0.895833,0.854167
p16_v48_random,77a19d3c4e280b51,4600,0.381471366,0.468663692,0.875000,0.812500
p16_v48_random,77a19d3c4e280b51,4650,0.380074114,0.439534098,0.854167,0.833333
p16_v48_random,77a19d3c4e280b51,4700,0.370118409,0.437469244,0.875000,0.833333
p16_v48_random,77a19d3c4e280b51,4750,0.365891069,0.441216111,0.895833,0.875000
p16_v48_random,77a19d3c4e280b51,4800,0.366866469,0.461264849,0.895833,0.875000
p16_v48_random,1111222233334444,50,1.099469900,1.099684238,0.364583,0.312500
p16_v48_random,1111222233334444,100,1.095609307,1.096549869,0.333333,0.333333
p16_v48_random,1111222233334444,150,1.093839288,1.095195174,0.333333,0.333333
p16_v48_random,1111222233334444,200,1.090621471,1.092622161,0.333333,0.333333
p16_v48_random,1111222233334444,250,1.088478446,1.091619611,0.406250,0.375000
p16_v48_random,1111222233334444,300,1.082635403,1.085931778,0.437500,0.375000
p16_v48_random,1111222233334444,350,1.076817393,1.081225634,0.395833,0.375000
p16_v48_random,1111222233334444,400,1.074789286,1.080237150,0.395833,0.416667
p16_v48_random,1111222233334444,450,1.062988281,1.069375396,0.447917,0.437500
p16_v48_random,1111222233334444,500,1.055283666,1.063102484,0.458333,0.437500
p16_v48_random,1111222233334444,550,1.046336651,1.056230783,0.489583,0.500000
p16_v48_random,1111222233334444,600,1.042260766,1.053786397,0.479167,0.416667
p16_v48_random,1111222233334444,650,1.033632636,1.046278477,0.489583,0.500000
p16_v48_random,1111222233334444,700,1.029720902,1.040264249,0.479167,0.479167
p16_v48_random,1111222233334444,750,1.023143291,1.034144998,0.479167,0.479167
p16_v48_random,1111222233334444,800,1.017185330,1.029482245,0.489583,0.479167
p16_v48_random,1111222233334444,850,1.005868435,1.020053506,0.479167,0.479167
p16_v48_random,1111222233334444,900,0.999423087,1.014133811,0.479167,0.500000
p16_v48_random,1111222233334444,950,0.988315523,1.005056024,0.500000,0.541667
p16_v48_random,1111222233334444,1000,0.980323493,0.996234119,0.479167,0.479167
p16_v48_random,1111222233334444,1050,0.966867626,0.984704435,0.489583,0.479167
p16_v48_random,1111222233334444,1100,0.950753987,0.973754883,0.489583,0.458333
p16_v48_random,1111222233334444,1150,0.944304645,0.967901289,0.479167,0.458333
p16_v48_random,1111222233334444,1200,0.926211298,0.950337708,0.520833,0.520833
p16_v48_random,1111222233334444,1250,0.910270989,0.938513517,0.552083,0.500000
p16_v48_random,1111222233334444,1300,0.891620636,0.922708750,0.510417,0.416667
p16_v48_random,1111222233334444,1350,0.872058868,0.901879787,0.583333,0.520833
p16_v48_random,1111222233334444,1400,0.856232107,0.892745733,0.604167,0.562500
p16_v48_random,1111222233334444,1450,0.836341441,0.866597712,0.625000,0.562500
p16_v48_random,1111222233334444,1500,0.813759804,0.843498409,0.645833,0.625000
p16_v48_random,1111222233334444,1550,0.792972863,0.831704557,0.635417,0.541667
p16_v48_random,1111222233334444,1600,0.769161761,0.805509746,0.677083,0.625000
p16_v48_random,1111222233334444,1650,0.742709637,0.784134924,0.677083,0.687500
p16_v48_random,1111222233334444,1700,0.729856551,0.777304232,0.677083,0.666667
p16_v48_random,1111222233334444,1750,0.710717201,0.751708984,0.708333,0.708333
p16_v48_random,1111222233334444,1800,0.691379309,0.742269039,0.760417,0.687500
p16_v48_random,1111222233334444,1850,0.675160468,0.721078455,0.760417,0.708333
p16_v48_random,1111222233334444,1900,0.663025379,0.695489883,0.791667,0.750000
p16_v48_random,1111222233334444,1950,0.645000160,0.681485951,0.781250,0.770833
p16_v48_random,1111222233334444,2000,0.625363946,0.668223917,0.781250,0.729167
p16_v48_random,1111222233334444,2050,0.617497623,0.657746851,0.802083,0.750000
