mode,width,seed,first,second,joint_evaluations
equal-steps,2,77a19d3c4e280b51,1,5,190
equal-steps,2,77a19d3c4e280b51,1,6,190
equal-steps,2,77a19d3c4e280b51,1,7,190
equal-steps,2,77a19d3c4e280b51,1,8,189
equal-steps,2,77a19d3c4e280b51,1,9,190
equal-steps,2,77a19d3c4e280b51,1,10,190
equal-steps,2,77a19d3c4e280b51,1,11,189
equal-steps,2,77a19d3c4e280b51,1,12,190
equal-steps,2,77a19d3c4e280b51,1,13,189
equal-steps,2,77a19d3c4e280b51,1,14,567
equal-steps,2,77a19d3c4e280b51,1,15,190
equal-steps,2,77a19d3c4e280b51,1,16,189
equal-steps,2,77a19d3c4e280b51,2,3,189
equal-steps,2,77a19d3c4e280b51,2,4,190
equal-steps,2,77a19d3c4e280b51,2,5,189
equal-steps,2,77a19d3c4e280b51,2,6,189
equal-steps,2,77a19d3c4e280b51,2,7,190
equal-steps,2,77a19d3c4e280b51,2,8,378
equal-steps,2,77a19d3c4e280b51,2,9,189
equal-steps,2,77a19d3c4e280b51,2,10,190
equal-steps,2,77a19d3c4e280b51,2,11,189
equal-steps,2,77a19d3c4e280b51,2,12,189
equal-steps,2,77a19d3c4e280b51,2,13,380
equal-steps,2,77a19d3c4e280b51,2,14,190
equal-steps,2,77a19d3c4e280b51,2,15,378
equal-steps,2,77a19d3c4e280b51,2,16,378
equal-steps,2,77a19d3c4e280b51,3,4,190
equal-steps,2,77a19d3c4e280b51,3,5,189
equal-steps,2,77a19d3c4e280b51,3,6,379
equal-steps,2,77a19d3c4e280b51,3,7,189
equal-steps,2,77a19d3c4e280b51,3,8,189
equal-steps,2,77a19d3c4e280b51,3,9,190
equal-steps,2,77a19d3c4e280b51,3,10,189
equal-steps,2,77a19d3c4e280b51,3,11,190
equal-steps,2,77a19d3c4e280b51,3,12,379
equal-steps,2,77a19d3c4e280b51,3,13,378
equal-steps,2,77a19d3c4e280b51,3,14,190
equal-steps,2,77a19d3c4e280b51,3,15,379
equal-steps,2,77a19d3c4e280b51,3,16,190
equal-steps,2,77a19d3c4e280b51,4,5,189
equal-steps,2,77a19d3c4e280b51,4,6,190
equal-steps,2,77a19d3c4e280b51,4,7,190
equal-steps,2,77a19d3c4e280b51,4,8,190
equal-steps,2,77a19d3c4e280b51,4,9,190
equal-steps,2,77a19d3c4e280b51,4,10,378
equal-steps,2,77a19d3c4e280b51,4,11,190
equal-steps,2,77a19d3c4e280b51,4,12,189
equal-steps,2,77a19d3c4e280b51,4,13,189
equal-steps,2,77a19d3c4e280b51,4,14,189
equal-steps,2,77a19d3c4e280b51,4,15,189
equal-steps,2,77a19d3c4e280b51,4,16,189
equal-steps,2,77a19d3c4e280b51,5,6,379
equal-steps,2,77a19d3c4e280b51,5,7,379
equal-steps,2,77a19d3c4e280b51,5,8,379
equal-steps,2,77a19d3c4e280b51,5,9,190
equal-steps,2,77a19d3c4e280b51,5,10,190
equal-steps,2,77a19d3c4e280b51,5,11,379
equal-steps,2,77a19d3c4e280b51,5,12,189
equal-steps,2,77a19d3c4e280b51,5,13,189
equal-steps,2,77a19d3c4e280b51,5,14,378
equal-steps,2,77a19d3c4e280b51,5,15,189
equal-steps,2,77a19d3c4e280b51,5,16,379
equal-steps,2,77a19d3c4e280b51,6,7,189
equal-steps,2,77a19d3c4e280b51,6,8,190
equal-steps,2,77a19d3c4e280b51,6,9,378
equal-steps,2,77a19d3c4e280b51,6,10,189
equal-steps,2,77a19d3c4e280b51,6,11,189
equal-steps,2,77a19d3c4e280b51,6,12,379
equal-steps,2,77a19d3c4e280b51,6,13,189
equal-steps,2,77a19d3c4e280b51,6,14,189
equal-steps,2,77a19d3c4e280b51,6,15,189
equal-steps,2,77a19d3c4e280b51,6,16,190
equal-steps,2,77a19d3c4e280b51,7,8,567
equal-steps,2,77a19d3c4e280b51,7,9,379
equal-steps,2,77a19d3c4e280b51,7,10,379
equal-steps,2,77a19d3c4e280b51,7,11,379
equal-steps,2,77a19d3c4e280b51,7,12,190
equal-steps,2,77a19d3c4e280b51,7,13,189
equal-steps,2,77a19d3c4e280b51,7,14,190
equal-steps,2,77a19d3c4e280b51,7,15,189
equal-steps,2,77a19d3c4e280b51,7,16,189
equal-steps,2,77a19d3c4e280b51,8,9,190
equal-steps,2,77a19d3c4e280b51,8,10,378
equal-steps,2,77a19d3c4e280b51,8,11,190
equal-steps,2,77a19d3c4e280b51,8,12,190
equal-steps,2,77a19d3c4e280b51,8,13,189
equal-steps,2,77a19d3c4e280b51,8,14,190
equal-steps,2,77a19d3c4e280b51,8,15,379
equal-steps,2,77a19d3c4e280b51,8,16,190
equal-steps,2,77a19d3c4e280b51,9,10,190
equal-steps,2,77a19d3c4e280b51,9,11,189
equal-steps,2,77a19d3c4e280b51,9,12,189
equal-steps,2,77a19d3c4e280b51,9,13,189
equal-steps,2,77a19d3c4e280b51,9,14,379
equal-steps,2,77a19d3c4e280b51,9,15,379
equal-steps,2,77a19d3c4e280b51,9,16,189
equal-steps,2,77a19d3c4e280b51,10,11,190
equal-steps,2,77a19d3c4e280b51,10,12,378
equal-steps,2,77a19d3c4e280b51,10,13,190
equal-steps,2,77a19d3c4e280b51,10,14,190
equal-steps,2,77a19d3c4e280b51,10,15,189
equal-steps,2,77a19d3c4e280b51,10,16,189
equal-steps,2,77a19d3c4e280b51,11,12,378
equal-steps,2,77a19d3c4e280b51,11,13,190
equal-steps,2,77a19d3c4e280b51,11,14,189
equal-steps,2,77a19d3c4e280b51,11,15,190
equal-steps,2,77a19d3c4e280b51,11,16,189
equal-steps,2,77a19d3c4e280b51,12,13,189
equal-steps,2,77a19d3c4e280b51,12,14,189
equal-steps,2,77a19d3c4e280b51,12,15,379
equal-steps,2,77a19d3c4e280b51,12,16,190
equal-steps,2,77a19d3c4e280b51,13,14,379
equal-steps,2,77a19d3c4e280b51,13,15,190
equal-steps,2,77a19d3c4e280b51,13,16,379
equal-steps,2,77a19d3c4e280b51,14,15,190
equal-steps,2,77a19d3c4e280b51,14,16,378
equal-steps,2,77a19d3c4e280b51,15,16,379
equal-steps,2,1111222233334444,0,1,181
equal-steps,2,1111222233334444,0,2,182
equal-steps,2,1111222233334444,0,3,182
equal-steps,2,1111222233334444,0,4,182
equal-steps,2,1111222233334444,0,5,182
equal-steps,2,1111222233334444,0,6,182
equal-steps,2,1111222233334444,0,7,181
equal-steps,2,1111222233334444,0,8,545
equal-steps,2,1111222233334444,0,9,182
equal-steps,2,1111222233334444,0,10,182
equal-steps,2,1111222233334444,0,11,182
equal-steps,2,1111222233334444,0,12,182
equal-steps,2,1111222233334444,0,13,364
equal-steps,2,1111222233334444,0,14,182
equal-steps,2,1111222233334444,0,15,182
equal-steps,2,1111222233334444,0,16,182
equal-steps,2,1111222233334444,1,2,182
equal-steps,2,1111222233334444,1,3,182
equal-steps,2,1111222233334444,1,4,182
equal-steps,2,1111222233334444,1,5,181
equal-steps,2,1111222233334444,1,6,182
equal-steps,2,1111222233334444,1,7,364
equal-steps,2,1111222233334444,1,8,364
equal-steps,2,1111222233334444,1,9,182
equal-steps,2,1111222233334444,1,10,182
equal-steps,2,1111222233334444,1,11,363
equal-steps,2,1111222233334444,1,12,182
equal-steps,2,1111222233334444,1,13,182
equal-steps,2,1111222233334444,1,14,182
equal-steps,2,1111222233334444,1,15,364
equal-steps,2,1111222233334444,1,16,364
equal-steps,2,1111222233334444,2,3,364
equal-steps,2,1111222233334444,2,4,182
equal-steps,2,1111222233334444,2,5,182
equal-steps,2,1111222233334444,2,6,364
equal-steps,2,1111222233334444,2,7,545
equal-steps,2,1111222233334444,2,8,182
equal-steps,2,1111222233334444,2,9,182
equal-steps,2,1111222233334444,2,10,182
equal-steps,2,1111222233334444,2,11,182
equal-steps,2,1111222233334444,2,12,182
equal-steps,2,1111222233334444,2,13,182
equal-steps,2,1111222233334444,2,14,182
equal-steps,2,1111222233334444,2,15,363
equal-steps,2,1111222233334444,2,16,181
equal-steps,2,1111222233334444,3,4,182
equal-steps,2,1111222233334444,3,5,181
equal-steps,2,1111222233334444,3,6,181
equal-steps,2,1111222233334444,3,7,182
equal-steps,2,1111222233334444,3,8,182
equal-steps,2,1111222233334444,3,9,182
equal-steps,2,1111222233334444,3,10,182
equal-steps,2,1111222233334444,3,11,364
equal-steps,2,1111222233334444,3,12,364
equal-steps,2,1111222233334444,3,13,182
equal-steps,2,1111222233334444,3,14,363
equal-steps,2,1111222233334444,3,15,182
equal-steps,2,1111222233334444,3,16,364
equal-steps,2,1111222233334444,4,5,364
equal-steps,2,1111222233334444,4,6,364
equal-steps,2,1111222233334444,4,7,182
equal-steps,2,1111222233334444,4,8,182
equal-steps,2,1111222233334444,4,9,182
equal-steps,2,1111222233334444,4,10,364
equal-steps,2,1111222233334444,4,11,182
equal-steps,2,1111222233334444,4,12,363
equal-steps,2,1111222233334444,4,13,182
equal-steps,2,1111222233334444,4,14,182
equal-steps,2,1111222233334444,4,15,363
equal-steps,2,1111222233334444,4,16,181
equal-steps,2,1111222233334444,5,6,182
equal-steps,2,1111222233334444,5,7,182
equal-steps,2,1111222233334444,5,8,182
equal-steps,2,1111222233334444,5,9,364
equal-steps,2,1111222233334444,5,10,182
equal-steps,2,1111222233334444,5,11,182
equal-steps,2,1111222233334444,5,12,182
equal-steps,2,1111222233334444,5,13,182
equal-steps,2,1111222233334444,5,14,182
equal-steps,2,1111222233334444,5,15,182
equal-steps,2,1111222233334444,5,16,182
equal-steps,2,1111222233334444,6,7,182
equal-steps,2,1111222233334444,6,8,182
equal-steps,2,1111222233334444,6,9,182
equal-steps,2,1111222233334444,6,10,182
equal-steps,2,1111222233334444,6,11,364
equal-steps,2,1111222233334444,6,12,182
equal-steps,2,1111222233334444,6,13,182
equal-steps,2,1111222233334444,6,14,182
equal-steps,2,1111222233334444,6,15,182
equal-steps,2,1111222233334444,6,16,545
equal-steps,2,1111222233334444,7,8,182
equal-steps,2,1111222233334444,7,9,182
equal-steps,2,1111222233334444,7,10,182
equal-steps,2,1111222233334444,7,11,182
equal-steps,2,1111222233334444,7,12,363
equal-steps,2,1111222233334444,7,13,182
equal-steps,2,1111222233334444,7,14,182
equal-steps,2,1111222233334444,7,15,182
equal-steps,2,1111222233334444,7,16,182
equal-steps,2,1111222233334444,8,9,363
equal-steps,2,1111222233334444,8,10,182
equal-steps,2,1111222233334444,8,11,182
equal-steps,2,1111222233334444,8,12,182
equal-steps,2,1111222233334444,8,13,182
equal-steps,2,1111222233334444,8,14,545
equal-steps,2,1111222233334444,8,15,182
equal-steps,2,1111222233334444,8,16,182
equal-steps,2,1111222233334444,9,10,363
equal-steps,2,1111222233334444,9,11,363
equal-steps,2,1111222233334444,9,12,182
equal-steps,2,1111222233334444,9,13,182
equal-steps,2,1111222233334444,9,14,182
equal-steps,2,1111222233334444,9,15,182
equal-steps,2,1111222233334444,9,16,182
equal-steps,2,1111222233334444,10,11,182
equal-steps,2,1111222233334444,10,12,182
equal-steps,2,1111222233334444,10,13,544
equal-steps,2,1111222233334444,10,14,364
equal-steps,2,1111222233334444,10,15,182
equal-steps,2,1111222233334444,10,16,182
equal-steps,2,1111222233334444,11,12,182
equal-steps,2,1111222233334444,11,13,182
equal-steps,2,1111222233334444,11,14,182
equal-steps,2,1111222233334444,11,15,182
equal-steps,2,1111222233334444,11,16,364
equal-steps,2,1111222233334444,12,13,182
equal-steps,2,1111222233334444,12,14,182
equal-steps,2,1111222233334444,12,15,545
equal-steps,2,1111222233334444,12,16,182
equal-steps,2,1111222233334444,13,14,363
equal-steps,2,1111222233334444,13,15,182
equal-steps,2,1111222233334444,13,16,364
equal-steps,2,1111222233334444,14,15,182
equal-steps,2,1111222233334444,14,16,182
equal-steps,2,1111222233334444,15,16,182
equal-steps,3,2b7e151628aed2a6,0,1,795
equal-steps,3,2b7e151628aed2a6,0,2,530
equal-steps,3,2b7e151628aed2a6,0,3,795
equal-steps,3,2b7e151628aed2a6,0,4,795
equal-steps,3,2b7e151628aed2a6,0,5,265
equal-steps,3,2b7e151628aed2a6,0,6,265
equal-steps,3,2b7e151628aed2a6,0,7,265
equal-steps,3,2b7e151628aed2a6,0,8,265
equal-steps,3,2b7e151628aed2a6,0,9,530
equal-steps,3,2b7e151628aed2a6,0,10,265
equal-steps,3,2b7e151628aed2a6,0,11,265
equal-steps,3,2b7e151628aed2a6,0,12,265
equal-steps,3,2b7e151628aed2a6,0,13,265
equal-steps,3,2b7e151628aed2a6,0,14,795
equal-steps,3,2b7e151628aed2a6,0,15,265
equal-steps,3,2b7e151628aed2a6,0,16,265
equal-steps,3,2b7e151628aed2a6,1,2,530
equal-steps,3,2b7e151628aed2a6,1,3,530
equal-steps,3,2b7e151628aed2a6,1,4,265
equal-steps,3,2b7e151628aed2a6,1,5,265
equal-steps,3,2b7e151628aed2a6,1,6,795
equal-steps,3,2b7e151628aed2a6,1,7,265
equal-steps,3,2b7e151628aed2a6,1,8,265
equal-steps,3,2b7e151628aed2a6,1,9,265
equal-steps,3,2b7e151628aed2a6,1,10,530
equal-steps,3,2b7e151628aed2a6,1,11,530
equal-steps,3,2b7e151628aed2a6,1,12,265
equal-steps,3,2b7e151628aed2a6,1,13,265
equal-steps,3,2b7e151628aed2a6,1,14,530
equal-steps,3,2b7e151628aed2a6,1,15,265
equal-steps,3,2b7e151628aed2a6,1,16,530
equal-steps,3,2b7e151628aed2a6,2,3,265
equal-steps,3,2b7e151628aed2a6,2,4,265
equal-steps,3,2b7e151628aed2a6,2,5,265
equal-steps,3,2b7e151628aed2a6,2,6,265
equal-steps,3,2b7e151628aed2a6,2,7,265
equal-steps,3,2b7e151628aed2a6,2,8,530
equal-steps,3,2b7e151628aed2a6,2,9,265
equal-steps,3,2b7e151628aed2a6,2,10,530
equal-steps,3,2b7e151628aed2a6,2,11,795
equal-steps,3,2b7e151628aed2a6,2,12,795
equal-steps,3,2b7e151628aed2a6,2,13,795
equal-steps,3,2b7e151628aed2a6,2,14,265
equal-steps,3,2b7e151628aed2a6,2,15,530
equal-steps,3,2b7e151628aed2a6,2,16,265
equal-steps,3,2b7e151628aed2a6,3,4,265
equal-steps,3,2b7e151628aed2a6,3,5,265
equal-steps,3,2b7e151628aed2a6,3,6,530
equal-steps,3,2b7e151628aed2a6,3,7,265
equal-steps,3,2b7e151628aed2a6,3,8,1060
equal-steps,3,2b7e151628aed2a6,3,9,530
equal-steps,3,2b7e151628aed2a6,3,10,265
equal-steps,3,2b7e151628aed2a6,3,11,530
equal-steps,3,2b7e151628aed2a6,3,12,265
equal-steps,3,2b7e151628aed2a6,3,13,530
equal-steps,3,2b7e151628aed2a6,3,14,265
equal-steps,3,2b7e151628aed2a6,3,15,530
equal-steps,3,2b7e151628aed2a6,3,16,530
equal-steps,3,2b7e151628aed2a6,4,5,530
equal-steps,3,2b7e151628aed2a6,4,6,530
equal-steps,3,2b7e151628aed2a6,4,7,530
equal-steps,3,2b7e151628aed2a6,4,8,265
equal-steps,3,2b7e151628aed2a6,4,9,530
equal-steps,3,2b7e151628aed2a6,4,10,795
equal-steps,3,2b7e151628aed2a6,4,11,265
equal-steps,3,2b7e151628aed2a6,4,12,265
equal-steps,3,2b7e151628aed2a6,4,13,530
equal-steps,3,2b7e151628aed2a6,4,14,530
equal-steps,3,2b7e151628aed2a6,4,15,265
equal-steps,3,2b7e151628aed2a6,4,16,265
equal-steps,3,2b7e151628aed2a6,5,6,530
equal-steps,3,2b7e151628aed2a6,5,7,530
equal-steps,3,2b7e151628aed2a6,5,8,530
equal-steps,3,2b7e151628aed2a6,5,9,795
equal-steps,3,2b7e151628aed2a6,5,10,265
equal-steps,3,2b7e151628aed2a6,5,11,265
equal-steps,3,2b7e151628aed2a6,5,12,530
equal-steps,3,2b7e151628aed2a6,5,13,530
equal-steps,3,2b7e151628aed2a6,5,14,265
equal-steps,3,2b7e151628aed2a6,5,15,795
equal-steps,3,2b7e151628aed2a6,5,16,265
equal-steps,3,2b7e151628aed2a6,6,7,265
equal-steps,3,2b7e151628aed2a6,6,8,265
equal-steps,3,2b7e151628aed2a6,6,9,530
equal-steps,3,2b7e151628aed2a6,6,10,530
equal-steps,3,2b7e151628aed2a6,6,11,265
equal-steps,3,2b7e151628aed2a6,6,12,265
equal-steps,3,2b7e151628aed2a6,6,13,265
equal-steps,3,2b7e151628aed2a6,6,14,265
equal-steps,3,2b7e151628aed2a6,6,15,265
equal-steps,3,2b7e151628aed2a6,6,16,265
equal-steps,3,2b7e151628aed2a6,7,8,530
equal-steps,3,2b7e151628aed2a6,7,9,265
equal-steps,3,2b7e151628aed2a6,7,10,265
equal-steps,3,2b7e151628aed2a6,7,11,795
equal-steps,3,2b7e151628aed2a6,7,12,530
equal-steps,3,2b7e151628aed2a6,7,13,530
equal-steps,3,2b7e151628aed2a6,7,14,265
equal-steps,3,2b7e151628aed2a6,7,15,795
equal-steps,3,2b7e151628aed2a6,7,16,530
equal-steps,3,2b7e151628aed2a6,8,9,530
equal-steps,3,2b7e151628aed2a6,8,10,265
equal-steps,3,2b7e151628aed2a6,8,11,265
equal-steps,3,2b7e151628aed2a6,8,12,530
equal-steps,3,2b7e151628aed2a6,8,13,265
equal-steps,3,2b7e151628aed2a6,8,14,530
equal-steps,3,2b7e151628aed2a6,8,15,530
equal-steps,3,2b7e151628aed2a6,8,16,795
equal-steps,3,2b7e151628aed2a6,9,10,1060
equal-steps,3,2b7e151628aed2a6,9,11,265
equal-steps,3,2b7e151628aed2a6,9,12,265
equal-steps,3,2b7e151628aed2a6,9,13,265
equal-steps,3,2b7e151628aed2a6,9,14,530
equal-steps,3,2b7e151628aed2a6,9,15,530
equal-steps,3,2b7e151628aed2a6,9,16,265
equal-steps,3,2b7e151628aed2a6,10,11,530
equal-steps,3,2b7e151628aed2a6,10,12,265
equal-steps,3,2b7e151628aed2a6,10,13,530
equal-steps,3,2b7e151628aed2a6,10,14,530
equal-steps,3,2b7e151628aed2a6,10,15,265
equal-steps,3,2b7e151628aed2a6,10,16,530
equal-steps,3,2b7e151628aed2a6,11,12,265
equal-steps,3,2b7e151628aed2a6,11,13,265
equal-steps,3,2b7e151628aed2a6,11,14,265
equal-steps,3,2b7e151628aed2a6,11,15,530
equal-steps,3,2b7e151628aed2a6,11,16,530
equal-steps,3,2b7e151628aed2a6,12,13,530
equal-steps,3,2b7e151628aed2a6,12,14,530
equal-steps,3,2b7e151628aed2a6,12,15,530
equal-steps,3,2b7e151628aed2a6,12,16,265
equal-steps,3,2b7e151628aed2a6,13,14,530
equal-steps,3,2b7e151628aed2a6,13,15,530
equal-steps,3,2b7e151628aed2a6,13,16,530
equal-steps,3,2b7e151628aed2a6,14,15,265
equal-steps,3,2b7e151628aed2a6,14,16,530
equal-steps,3,2b7e151628aed2a6,15,16,530
equal-steps,3,77a19d3c4e280b51,0,1,289
equal-steps,3,77a19d3c4e280b51,0,2,289
equal-steps,3,77a19d3c4e280b51,0,3,866
equal-steps,3,77a19d3c4e280b51,0,4,289
equal-steps,3,77a19d3c4e280b51,0,5,577
equal-steps,3,77a19d3c4e280b51,0,6,577
equal-steps,3,77a19d3c4e280b51,0,7,577
equal-steps,3,77a19d3c4e280b51,0,8,288
equal-steps,3,77a19d3c4e280b51,0,9,577
equal-steps,3,77a19d3c4e280b51,0,10,288
equal-steps,3,77a19d3c4e280b51,0,11,288
equal-steps,3,77a19d3c4e280b51,0,12,289
equal-steps,3,77a19d3c4e280b51,0,13,577
equal-steps,3,77a19d3c4e280b51,0,14,288
equal-steps,3,77a19d3c4e280b51,0,15,577
equal-steps,3,77a19d3c4e280b51,0,16,865
equal-steps,3,77a19d3c4e280b51,1,2,576
equal-steps,3,77a19d3c4e280b51,1,3,576
equal-steps,3,77a19d3c4e280b51,1,4,576
equal-steps,3,77a19d3c4e280b51,1,5,289
equal-steps,3,77a19d3c4e280b51,1,6,865
equal-steps,3,77a19d3c4e280b51,1,7,289
equal-steps,3,77a19d3c4e280b51,1,8,289
equal-steps,3,77a19d3c4e280b51,1,9,577
equal-steps,3,77a19d3c4e280b51,1,10,288
equal-steps,3,77a19d3c4e280b51,1,11,289
equal-steps,3,77a19d3c4e280b51,1,12,577
equal-steps,3,77a19d3c4e280b51,1,13,577
equal-steps,3,77a19d3c4e280b51,1,14,289
equal-steps,3,77a19d3c4e280b51,1,15,865
equal-steps,3,77a19d3c4e280b51,1,16,289
equal-steps,3,77a19d3c4e280b51,2,3,578
equal-steps,3,77a19d3c4e280b51,2,4,289
equal-steps,3,77a19d3c4e280b51,2,5,289
equal-steps,3,77a19d3c4e280b51,2,6,289
equal-steps,3,77a19d3c4e280b51,2,7,865
equal-steps,3,77a19d3c4e280b51,2,8,289
equal-steps,3,77a19d3c4e280b51,2,9,289
equal-steps,3,77a19d3c4e280b51,2,10,1153
equal-steps,3,77a19d3c4e280b51,2,11,288
equal-steps,3,77a19d3c4e280b51,2,12,577
equal-steps,3,77a19d3c4e280b51,2,13,576
equal-steps,3,77a19d3c4e280b51,2,14,289
equal-steps,3,77a19d3c4e280b51,2,15,288
equal-steps,3,77a19d3c4e280b51,2,16,577
equal-steps,3,77a19d3c4e280b51,3,4,1154
equal-steps,3,77a19d3c4e280b51,3,5,288
equal-steps,3,77a19d3c4e280b51,3,6,866
equal-steps,3,77a19d3c4e280b51,3,7,289
equal-steps,3,77a19d3c4e280b51,3,8,288
equal-steps,3,77a19d3c4e280b51,3,9,289
equal-steps,3,77a19d3c4e280b51,3,10,288
equal-steps,3,77a19d3c4e280b51,3,11,577
equal-steps,3,77a19d3c4e280b51,3,12,576
equal-steps,3,77a19d3c4e280b51,3,13,289
equal-steps,3,77a19d3c4e280b51,3,14,289
equal-steps,3,77a19d3c4e280b51,3,15,576
equal-steps,3,77a19d3c4e280b51,3,16,289
equal-steps,3,77a19d3c4e280b51,4,5,864
equal-steps,3,77a19d3c4e280b51,4,6,577
equal-steps,3,77a19d3c4e280b51,4,7,577
equal-steps,3,77a19d3c4e280b51,4,8,289
equal-steps,3,77a19d3c4e280b51,4,9,288
equal-steps,3,77a19d3c4e280b51,4,10,289
equal-steps,3,77a19d3c4e280b51,4,11,288
equal-steps,3,77a19d3c4e280b51,4,12,577
equal-steps,3,77a19d3c4e280b51,4,13,289
equal-steps,3,77a19d3c4e280b51,4,14,289
equal-steps,3,77a19d3c4e280b51,4,15,289
equal-steps,3,77a19d3c4e280b51,4,16,288
equal-steps,3,77a19d3c4e280b51,5,6,289
equal-steps,3,77a19d3c4e280b51,5,7,865
equal-steps,3,77a19d3c4e280b51,5,8,289
equal-steps,3,77a19d3c4e280b51,5,9,289
equal-steps,3,77a19d3c4e280b51,5,10,577
equal-steps,3,77a19d3c4e280b51,5,11,577
equal-steps,3,77a19d3c4e280b51,5,12,289
equal-steps,3,77a19d3c4e280b51,5,13,289
equal-steps,3,77a19d3c4e280b51,5,14,577
equal-steps,3,77a19d3c4e280b51,5,15,577
equal-steps,3,77a19d3c4e280b51,5,16,289
equal-steps,3,77a19d3c4e280b51,6,7,289
equal-steps,3,77a19d3c4e280b51,6,8,289
equal-steps,3,77a19d3c4e280b51,6,9,576
equal-steps,3,77a19d3c4e280b51,6,10,577
equal-steps,3,77a19d3c4e280b51,6,11,576
equal-steps,3,77a19d3c4e280b51,6,12,576
equal-steps,3,77a19d3c4e280b51,6,13,578
equal-steps,3,77a19d3c4e280b51,6,14,288
equal-steps,3,77a19d3c4e280b51,6,15,289
equal-steps,3,77a19d3c4e280b51,6,16,289
equal-steps,3,77a19d3c4e280b51,7,8,577
equal-steps,3,77a19d3c4e280b51,7,9,289
equal-steps,3,77a19d3c4e280b51,7,10,288
equal-steps,3,77a19d3c4e280b51,7,11,578
equal-steps,3,77a19d3c4e280b51,7,12,288
equal-steps,3,77a19d3c4e280b51,7,13,577
equal-steps,3,77a19d3c4e280b51,7,14,289
equal-steps,3,77a19d3c4e280b51,7,15,576
equal-steps,3,77a19d3c4e280b51,7,16,577
equal-steps,3,77a19d3c4e280b51,8,9,577
equal-steps,3,77a19d3c4e280b51,8,10,289
equal-steps,3,77a19d3c4e280b51,8,11,577
equal-steps,3,77a19d3c4e280b51,8,12,1154
equal-steps,3,77a19d3c4e280b51,8,13,865
equal-steps,3,77a19d3c4e280b51,8,14,576
equal-steps,3,77a19d3c4e280b51,8,15,577
equal-steps,3,77a19d3c4e280b51,8,16,577
equal-steps,3,77a19d3c4e280b51,9,10,578
equal-steps,3,77a19d3c4e280b51,9,11,577
equal-steps,3,77a19d3c4e280b51,9,12,288
equal-steps,3,77a19d3c4e280b51,9,13,288
equal-steps,3,77a19d3c4e280b51,9,14,577
equal-steps,3,77a19d3c4e280b51,9,15,577
equal-steps,3,77a19d3c4e280b51,9,16,576
equal-steps,3,77a19d3c4e280b51,10,11,288
equal-steps,3,77a19d3c4e280b51,10,12,289
equal-steps,3,77a19d3c4e280b51,10,13,578
equal-steps,3,77a19d3c4e280b51,10,14,865
equal-steps,3,77a19d3c4e280b51,10,15,289
equal-steps,3,77a19d3c4e280b51,10,16,865
equal-steps,3,77a19d3c4e280b51,11,12,1155
equal-steps,3,77a19d3c4e280b51,11,13,288
equal-steps,3,77a19d3c4e280b51,11,14,289
equal-steps,3,77a19d3c4e280b51,11,15,289
equal-steps,3,77a19d3c4e280b51,11,16,577
equal-steps,3,77a19d3c4e280b51,12,13,288
equal-steps,3,77a19d3c4e280b51,12,14,577
equal-steps,3,77a19d3c4e280b51,12,15,289
equal-steps,3,77a19d3c4e280b51,12,16,289
equal-steps,3,77a19d3c4e280b51,13,14,865
equal-steps,3,77a19d3c4e280b51,13,15,289
equal-steps,3,77a19d3c4e280b51,13,16,865
equal-steps,3,77a19d3c4e280b51,14,15,576
equal-steps,3,77a19d3c4e280b51,14,16,289
equal-steps,3,77a19d3c4e280b51,15,16,289
equal-steps,3,1111222233334444,0,1,288
equal-steps,3,1111222233334444,0,2,576
equal-steps,3,1111222233334444,0,3,288
equal-steps,3,1111222233334444,0,4,288
equal-steps,3,1111222233334444,0,5,288
equal-steps,3,1111222233334444,0,6,576
equal-steps,3,1111222233334444,0,7,575
equal-steps,3,1111222233334444,0,8,288
equal-steps,3,1111222233334444,0,9,576
equal-steps,3,1111222233334444,0,10,288
equal-steps,3,1111222233334444,0,11,575
equal-steps,3,1111222233334444,0,12,288
equal-steps,3,1111222233334444,0,13,288
equal-steps,3,1111222233334444,0,14,576
equal-steps,3,1111222233334444,0,15,576
equal-steps,3,1111222233334444,0,16,288
equal-steps,3,1111222233334444,1,2,863
equal-steps,3,1111222233334444,1,3,288
equal-steps,3,1111222233334444,1,4,575
equal-steps,3,1111222233334444,1,5,576
equal-steps,3,1111222233334444,1,6,288
equal-steps,3,1111222233334444,1,7,575
equal-steps,3,1111222233334444,1,8,1152
equal-steps,3,1111222233334444,1,9,576
equal-steps,3,1111222233334444,1,10,288
equal-steps,3,1111222233334444,1,11,288
equal-steps,3,1111222233334444,1,12,288
equal-steps,3,1111222233334444,1,13,287
equal-steps,3,1111222233334444,1,14,288
equal-steps,3,1111222233334444,1,15,288
equal-steps,3,1111222233334444,1,16,288
equal-steps,3,1111222233334444,2,3,288
equal-steps,3,1111222233334444,2,4,575
equal-steps,3,1111222233334444,2,5,288
equal-steps,3,1111222233334444,2,6,575
equal-steps,3,1111222233334444,2,7,576
equal-steps,3,1111222233334444,2,8,575
equal-steps,3,1111222233334444,2,9,288
equal-steps,3,1111222233334444,2,10,576
equal-steps,3,1111222233334444,2,11,288
equal-steps,3,1111222233334444,2,12,288
equal-steps,3,1111222233334444,2,13,288
equal-steps,3,1111222233334444,2,14,288
equal-steps,3,1111222233334444,2,15,288
equal-steps,3,1111222233334444,2,16,288
equal-steps,3,1111222233334444,3,4,863
equal-steps,3,1111222233334444,3,5,288
