seed,comparison_id,stream,control_slot,snapshot_commit,horizon,pair_left,pair_right,action_left,action_right,action_delta_left,action_delta_right,d_before,d_after,j_exact,j_per_example_mean,event_decomposition_residual,class0_mean_j,class1_mean_j,class2_mean_j,stratum0_mean_j,stratum1_mean_j,stratum2_mean_j,stratum3_mean_j,stratum4_mean_j,stratum5_mean_j,stratum6_mean_j,stratum7_mean_j,relu_diff_before,relu_diff_after,relu_newly_different,relu_resolved,action_relation,relu_transition
2b7e151628aed2a6,1,L0-original-frozen,0,50,58,94,4,112,100,0.020000,-0.020000,-7.128715515137e-5,-7.271766662598e-5,-1.430511474609e-6,-1.685072978338e-6,2.545615037282e-7,-1.609325408936e-6,-1.437962055206e-6,-2.007931470871e-6,-2.384185791016e-6,-2.433856328328e-6,-1.847743988037e-6,-1.162290573120e-6,-1.673897107442e-6,-1.986821492513e-6,-1.142422358195e-6,-8.493661880493e-7,4,4,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,1,L0-original-frozen,0,50,59,94,4,118,96,-0.020000,-0.020000,-7.271766662598e-5,-7.426738739014e-5,-1.549720764160e-6,-1.398846507072e-6,-1.508742570877e-7,-3.004260361195e-5,-2.264603972435e-5,4.849210381508e-5,5.265076955160e-7,5.364418029785e-7,-1.010298728943e-5,-2.044936021169e-5,-1.103182633718e-5,1.887480417887e-6,1.331667105357e-5,1.412630081177e-5,4,4,0,0,same-hidden-unit,stable-difference
2b7e151628aed2a6,1,L0-original-frozen,0,50,60,94,4,18,75,0.020000,-0.020000,-7.426738739014e-5,-1.064538955688e-4,-3.218650817871e-5,-3.240878383319e-5,2.222756544749e-7,5.103647708893e-6,3.326684236526e-6,-1.056566834450e-4,4.539887110392e-6,4.579623540243e-6,3.983577092489e-6,3.357728322347e-6,-1.759479443232e-4,-1.068760951360e-4,3.551443417867e-6,3.541509310404e-6,4,1,1,4,same-hidden-unit,contracting
2b7e151628aed2a6,1,L0-original-frozen,0,50,61,94,4,21,74,0.020000,0.020000,-1.064538955688e-4,-1.131296157837e-4,-6.675720214844e-6,-6.288290023804e-6,-3.874301910400e-7,2.484768629074e-6,1.404434442520e-6,-2.275407314301e-5,1.480182011922e-6,1.420577367147e-6,1.480182011922e-6,1.529852549235e-6,1.609325408936e-6,-6.019075711568e-5,9.785095850627e-7,1.385807991028e-6,1,0,0,1,same-hidden-unit,contracting
2b7e151628aed2a6,1,L0-original-frozen,0,50,62,94,4,118,102,-0.020000,0.020000,-1.131296157837e-4,-1.182556152344e-4,-5.125999450684e-6,-5.284324288368e-6,1.583248376846e-7,-8.803792297840e-5,6.284564733505e-6,6.590038537979e-5,6.099541982015e-6,6.129344304403e-6,-1.036127408346e-5,-2.616147200267e-5,-2.590815226237e-5,-9.973843892415e-6,8.150935173035e-6,9.750326474508e-6,0,0,0,0,same-hidden-unit,none
2b7e151628aed2a6,1,L0-original-frozen,0,50,63,94,4,120,102,-0.020000,0.020000,-1.182556152344e-4,-1.305341720581e-4,-1.227855682373e-5,-1.247165103753e-5,1.930942138036e-7,-7.176585495472e-5,1.893937587738e-5,1.541152596474e-5,-8.443991343180e-6,-8.374452590942e-6,-1.179178555806e-5,-1.499056816101e-5,-1.488129297892e-5,-1.333157221476e-5,-1.440445582072e-5,-1.355508963267e-5,0,0,0,0,same-hidden-unit,none
2b7e151628aed2a6,1,L0-original-frozen,0,50,64,94,4,4,97,-0.020000,0.020000,-1.305341720581e-4,-1.280307769775e-4,2.503395080566e-6,2.859160304070e-6,-3.557652235031e-7,4.922971129417e-6,2.857297658920e-6,7.972121238708e-7,1.857678095500e-6,1.957019170125e-6,2.245108286540e-6,2.990166346232e-6,3.288189570109e-6,2.622604370117e-6,3.432234128316e-6,4.480282465617e-6,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,2,94,4,4,7,-0.020000,-0.020000,3.576278686523e-6,6.318092346191e-6,2.741813659668e-6,2.427647511164e-6,3.141661485036e-7,5.960464477539e-7,9.439885616302e-6,-2.752989530563e-6,1.986821492513e-8,-2.980232238770e-8,-2.021590868632e-5,1.366933186849e-5,3.774960835775e-7,2.205371856689e-6,2.279877662659e-5,5.960464477539e-7,9,6,0,3,adjacent-layer-coarse,contracting
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,3,94,4,118,18,-0.020000,0.020000,6.318092346191e-6,3.302097320557e-5,2.670288085938e-5,2.681588133176e-5,-1.130004723867e-7,-2.894178032875e-5,-2.900138497353e-5,1.383908092976e-4,3.884236017863e-6,3.914038340251e-6,1.587967077891e-4,3.156065940857e-5,3.317991892497e-6,3.496805826823e-6,6.030003229777e-6,3.526608149211e-6,6,7,2,1,same-hidden-unit,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,4,94,4,7,8,-0.020000,0.020000,3.302097320557e-5,2.765655517578e-5,-5.364418029785e-6,-5.303571621577e-6,-6.084640820821e-8,1.303851604462e-7,-1.788139343262e-6,-1.425296068192e-5,5.960464477539e-8,3.973642985026e-8,-1.099705696106e-5,-2.596775690715e-5,1.986821492513e-8,-1.390775044759e-7,-4.986921946208e-6,-4.569689432780e-7,7,8,1,0,adjacent-layer-coarse,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,5,94,4,4,13,-0.020000,-0.020000,2.765655517578e-5,1.728534698486e-5,-1.037120819092e-5,-1.037803788980e-5,6.829698880514e-9,6.761401891708e-7,3.129243850708e-7,-3.212317824364e-5,-4.967053731283e-8,9.934107462565e-9,-5.322694778442e-5,-3.159046173096e-5,4.371007283529e-7,1.986821492513e-7,3.427267074585e-7,8.543332417806e-7,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,6,94,4,1,18,0.020000,0.020000,1.728534698486e-5,3.767013549805e-5,2.038478851318e-5,2.044625580311e-5,-6.146728992462e-8,1.782551407814e-6,1.575797796249e-6,5.798041820526e-5,2.115964889526e-6,2.046426137288e-6,9.405612945557e-5,6.069739659627e-5,1.162290573120e-6,1.524885495504e-6,1.043081283569e-6,9.238719940186e-7,8,5,0,3,adjacent-layer-coarse,contracting
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,7,94,4,7,14,-0.020000,-0.020000,3.767013549805e-5,2.574920654297e-5,-1.192092895508e-5,-1.174087325732e-5,-1.800556977590e-7,1.154839992523e-7,-9.015202522278e-7,-3.443658351898e-5,-9.934107462565e-9,-6.953875223796e-8,-1.788139343262e-7,-9.109576543172e-5,-6.953875223796e-8,-1.589457194010e-7,1.109143098195e-5,-1.343588034312e-5,5,8,4,1,adjacent-layer-coarse,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,8,94,4,4,19,-0.020000,0.010000,2.574920654297e-5,3.159046173096e-5,5.841255187988e-6,5.404154459635e-6,4.371007283529e-7,4.097819328308e-7,4.462897777557e-6,1.133978366852e-5,-1.490116119385e-7,-1.192092895508e-7,-1.887480417887e-7,3.139177958171e-5,2.483526865641e-7,-2.483526865641e-8,6.442268689473e-6,5.632638931274e-6,8,6,0,2,adjacent-layer-coarse,contracting
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,9,94,4,4,21,-0.020000,0.020000,3.159046173096e-5,1.907348632812e-5,-1.251697540283e-5,-1.232760647933e-5,-1.893689235051e-7,6.202608346939e-7,3.650784492493e-7,-3.796815872192e-5,4.967053731283e-8,-9.934107462565e-9,-2.662340799967e-5,-3.154079119364e-5,4.470348358154e-7,-4.196166992188e-5,3.874301910400e-7,6.308158238729e-7,6,9,3,0,adjacent-layer-coarse,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,10,94,4,7,20,-0.020000,0.020000,1.907348632812e-5,-3.242492675781e-5,-5.149841308594e-5,-5.142080287139e-5,-7.761021455129e-8,-1.056119799614e-6,-1.108273863792e-5,-1.421235501766e-4,-1.599391301473e-6,-1.539786656698e-6,-7.404883702596e-5,-1.497169335683e-4,-9.720524152120e-6,-8.111695448558e-5,-8.015831311544e-5,-1.346568266551e-5,9,13,6,2,adjacent-layer-coarse,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,11,94,4,11,18,0.020000,0.020000,-3.242492675781e-5,1.430511474609e-6,3.385543823242e-5,3.390138347944e-5,-4.594524701437e-8,2.123415470123e-6,1.616775989532e-6,9.796395897865e-5,2.125898996989e-6,2.106030782064e-6,1.013278961182e-4,7.039308547974e-5,1.400709152222e-6,5.440413951874e-5,3.798802693685e-5,1.465280850728e-6,13,13,3,3,adjacent-layer-coarse,turnover
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,12,94,4,4,27,-0.020000,0.020000,1.430511474609e-6,-1.597404479980e-5,-1.740455627441e-5,-1.738841334979e-5,-1.614292462667e-8,4.284083843231e-7,1.266598701477e-7,-5.272030830383e-5,-1.688798268636e-7,-1.291433970133e-7,-2.384185791016e-7,-3.164013226827e-5,2.086162567139e-7,-7.134179274241e-5,-3.620982170105e-5,4.122654596965e-7,13,13,1,1,adjacent-layer-coarse,turnover
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,13,94,4,4,29,-0.020000,0.020000,-1.597404479980e-5,-3.230571746826e-5,-1.633167266846e-5,-1.599701742331e-5,-3.346552451452e-7,5.979090929031e-7,3.203749656677e-7,-4.890933632851e-5,-6.953875223796e-8,-6.953875223796e-8,-4.287560780843e-5,-3.148118654887e-5,4.221995671590e-7,-4.183252652486e-5,-1.275539398193e-5,6.854534149170e-7,13,13,2,2,adjacent-layer-coarse,turnover
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,14,94,4,4,31,-0.020000,0.020000,-3.230571746826e-5,-4.053115844727e-5,-8.225440979004e-6,-8.458892504374e-6,2.334515253703e-7,5.401670932770e-7,3.203749656677e-7,-2.623721957207e-5,-4.967053731283e-8,-4.967053731283e-8,-5.313754081726e-5,-4.996856053670e-6,3.824631373088e-7,4.072984059652e-7,-1.073380311330e-5,5.066394805908e-7,13,13,1,1,adjacent-layer-coarse,turnover
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,15,94,4,14,23,-0.020000,0.020000,-4.053115844727e-5,1.430511474609e-6,4.196166992188e-5,4.171890517076e-5,2.427647511164e-7,1.313164830208e-6,3.743916749954e-6,1.200996339321e-4,1.341104507446e-6,1.172224680583e-6,9.691715240479e-5,1.566112041473e-4,9.194016456604e-6,4.792213439941e-5,1.141428947449e-5,9.179115295410e-6,13,10,2,5,adjacent-layer-coarse,contracting
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,16,94,4,5,34,0.020000,0.020000,1.430511474609e-6,3.933906555176e-6,2.503395080566e-6,2.392257253329e-6,1.111378272374e-7,1.071020960808e-6,7.078051567078e-8,6.034970283508e-6,4.271666208903e-7,4.867712656657e-7,-4.199147224426e-5,-3.198782602946e-6,4.371007283529e-7,1.446406046549e-5,4.762907822927e-5,8.841355641683e-7,10,13,3,0,adjacent-layer-coarse,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,17,94,4,97,67,0.020000,-0.020000,3.933906555176e-6,4.172325134277e-6,2.384185791016e-7,6.413708130519e-7,-4.029522339503e-7,1.067295670509e-6,4.433095455170e-7,4.135072231293e-7,6.357828776042e-7,5.463759104411e-7,5.761782328288e-7,6.655851999919e-7,6.606181462606e-7,5.712111790975e-7,6.953875223796e-7,7.798274358114e-7,13,13,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,18,94,4,9,34,-0.020000,0.020000,4.172325134277e-6,1.788139343262e-6,-2.384185791016e-6,-3.201887011528e-6,8.177012205124e-7,1.071020960808e-6,-1.223757863045e-5,1.560896635056e-6,4.172325134277e-7,4.569689432780e-7,-2.690156300863e-5,-3.103415171305e-5,4.768371582031e-7,3.011524677277e-5,9.650985399882e-6,-8.796652158101e-6,13,15,2,0,adjacent-layer-coarse,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,19,94,4,14,31,-0.020000,0.020000,1.788139343262e-6,-4.625320434570e-5,-4.804134368896e-5,-4.766508936882e-5,-3.762543201447e-7,1.192092895508e-7,-1.494958996773e-5,-1.281648874283e-4,1.986821492513e-8,2.980232238770e-8,-5.737940470378e-5,-1.380741596222e-4,-3.128250439962e-5,-7.497270901998e-5,-3.943840662638e-5,-4.022320111593e-5,15,15,5,5,adjacent-layer-coarse,turnover
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,20,94,4,112,58,0.020000,-0.020000,-4.625320434570e-5,-4.673004150391e-5,-4.768371582031e-7,-4.793206850688e-7,2.483526865641e-9,-2.719461917877e-7,-4.470348358154e-7,-7.189810276031e-7,-7.549921671549e-7,-7.152557373047e-7,-5.463759104411e-7,-3.377596537272e-7,-6.059805552165e-7,-3.973642985026e-7,-3.625949223836e-7,-1.142422358195e-7,15,15,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,21,94,4,14,35,-0.020000,-0.020000,-4.673004150391e-5,-9.429454803467e-5,-4.756450653076e-5,-4.743163784345e-5,-1.328686873118e-7,-2.756714820862e-7,-4.820525646210e-6,-1.371987164021e-4,-6.854534149170e-7,-7.549921671549e-7,-3.003080685933e-5,-3.780921300252e-5,-1.671860615412e-4,-9.154776732127e-5,-3.940860430400e-5,-1.203020413717e-5,15,10,3,8,adjacent-layer-coarse,contracting
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,22,94,4,116,58,0.020000,-0.020000,-9.429454803467e-5,-9.441375732422e-5,-1.192092895508e-7,1.601874828339e-7,-2.793967723846e-7,4.060566425323e-7,1.415610313416e-7,-6.705522537231e-8,-9.934107462565e-9,1.986821492513e-8,6.953875223796e-8,2.483526865641e-7,1.589457194010e-7,1.490116119385e-7,2.135833104451e-7,4.321336746216e-7,10,10,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,23,94,4,102,74,0.020000,0.020000,-9.441375732422e-5,-9.560585021973e-5,-1.192092895508e-6,-1.421198248863e-6,2.291053533554e-7,-6.196461617947e-5,2.970173954964e-5,2.799928188324e-5,3.079573313395e-6,3.079573313395e-6,-2.662340799967e-6,-8.275111516317e-6,-3.884236017863e-6,-6.263454755147e-6,1.099208990733e-5,-7.435679435730e-6,10,10,0,0,same-hidden-unit,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,24,94,4,120,58,-0.020000,-0.020000,-9.560585021973e-5,-1.016855239868e-4,-6.079673767090e-6,-6.039316455523e-6,-4.035731156667e-8,-7.396563887596e-6,-6.057322025299e-6,-4.664063453674e-6,-7.708867390951e-6,-7.629394531250e-6,-6.328026453654e-6,-4.897514979045e-6,-5.960464477539e-6,-5.414088567098e-6,-5.543231964111e-6,-4.832943280538e-6,10,10,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,25,94,4,122,58,0.020000,-0.010000,-1.016855239868e-4,-1.066923141479e-4,-5.006790161133e-6,-4.791965087255e-6,-2.148250738780e-7,-5.867332220078e-6,-4.801899194717e-6,-3.706663846970e-6,-6.069739659627e-6,-6.079673767090e-6,-4.986921946208e-6,-3.963708877563e-6,-4.688898722331e-6,-4.291534423828e-6,-4.395842552185e-6,-3.859400749207e-6,10,10,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,26,94,4,0,59,0.020000,0.020000,-1.066923141479e-4,-1.146793365479e-4,-7.987022399902e-6,-8.572513858477e-6,5.854914585749e-7,-2.589076757431e-7,-6.966292858124e-7,-2.476200461388e-5,-6.953875223796e-7,-7.748603820801e-7,-6.755193074544e-7,-2.880891164144e-7,-3.327925999959e-7,-4.829963048299e-5,-1.729031403859e-5,-2.235174179077e-7,10,8,0,2,adjacent-layer-coarse,contracting
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,27,94,4,97,87,0.020000,0.000000,-1.146793365479e-4,-1.142024993896e-4,4.768371582031e-7,8.524705966314e-7,-3.756334384282e-7,1.328065991402e-6,7.301568984985e-7,4.991888999939e-7,8.543332417806e-7,8.046627044678e-7,8.245309193929e-7,8.046627044678e-7,8.394320805868e-7,7.599592208862e-7,8.891026178996e-7,1.043081283569e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,28,94,4,97,89,0.020000,0.020000,-1.142024993896e-4,-1.103878021240e-4,3.814697265625e-6,3.481904665629e-6,3.327925999959e-7,4.701316356659e-6,3.259629011154e-6,2.484768629074e-6,4.192193349202e-6,4.251797993978e-6,3.645817438761e-6,3.049770991007e-6,3.561377525330e-6,2.826253573100e-6,3.015001614889e-6,3.313024838765e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,29,94,4,7,58,-0.020000,-0.020000,-1.103878021240e-4,-1.096725463867e-4,7.152557373047e-7,1.228724916776e-6,-5.134691794713e-7,7.916241884232e-7,7.137656211853e-6,-4.243105649948e-6,4.669030507406e-7,4.768371582031e-7,1.250704129537e-5,5.960464477539e-7,-1.349051793416e-5,-9.790062904358e-6,1.837313175201e-5,6.904204686483e-7,8,8,2,2,adjacent-layer-coarse,turnover
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,30,94,4,97,93,0.020000,0.010000,-1.096725463867e-4,-1.080036163330e-4,1.668930053711e-6,1.383324464162e-6,2.856055895487e-7,2.015382051468e-6,1.229345798492e-6,9.052455425262e-7,1.539786656698e-6,1.490116119385e-6,1.351038614909e-6,1.251697540283e-6,1.430511474609e-6,1.122554143270e-6,1.400709152222e-6,1.480182011922e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,31,94,4,118,74,-0.020000,0.020000,-1.080036163330e-4,-1.119375228882e-4,-3.933906555176e-6,-3.982956210772e-6,4.904965559642e-8,-2.969242632389e-5,-2.548098564148e-5,4.322454333305e-5,2.314647038778e-6,2.304712931315e-6,1.629193623861e-6,-1.998742421468e-5,-1.262625058492e-5,-2.007186412811e-5,6.109476089478e-7,1.396238803864e-5,8,8,0,0,same-hidden-unit,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,32,94,4,97,-1,0.020000,0.000000,-1.119375228882e-4,-1.106262207031e-4,1.311302185059e-6,1.005828380585e-6,3.054738044739e-7,1.538544893265e-6,8.568167686462e-7,6.221234798431e-7,1.023213068644e-6,1.033147176107e-6,9.934107462565e-7,9.238719940186e-7,9.834766387939e-7,8.493661880493e-7,9.884436925252e-7,1.251697540283e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,33,94,4,99,97,0.000000,0.020000,-1.106262207031e-4,-1.099109649658e-4,7.152557373047e-7,1.001482208570e-6,-2.862264712652e-7,1.562759280205e-6,8.121132850647e-7,6.295740604401e-7,1.003344853719e-6,1.013278961182e-6,9.536743164062e-7,9.934107462565e-7,9.685754776001e-7,8.493661880493e-7,1.077850659688e-6,1.152356465658e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,34,94,4,101,97,0.020000,0.020000,-1.099109649658e-4,-1.072883605957e-4,2.622604370117e-6,2.478559811910e-6,1.440445582072e-7,3.539025783539e-6,2.261251211166e-6,1.635402441025e-6,2.741813659668e-6,2.721945444743e-6,2.493460973104e-6,2.245108286540e-6,2.468625704447e-6,2.026557922363e-6,2.483526865641e-6,2.647439638774e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,35,94,4,103,97,0.000000,0.020000,-1.072883605957e-4,-1.065731048584e-4,7.152557373047e-7,1.001482208570e-6,-2.862264712652e-7,1.562759280205e-6,8.270144462585e-7,6.146728992462e-7,1.062949498494e-6,1.013278961182e-6,9.834766387939e-7,9.735425313314e-7,9.735425313314e-7,8.195638656616e-7,9.983777999878e-7,1.187125841777e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,36,94,4,5,74,0.020000,0.020000,-1.065731048584e-4,-9.965896606445e-5,6.914138793945e-6,7.160628835360e-6,-2.464900414149e-7,1.424923539162e-6,3.725290298462e-9,2.005323767662e-5,5.066394805908e-7,5.662441253662e-7,-2.192457516988e-5,7.798274358114e-7,4.321336746216e-7,2.831220626831e-7,7.546941439311e-5,1.172224680583e-6,8,7,1,2,same-hidden-unit,contracting
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,37,94,4,7,74,-0.020000,0.020000,-9.965896606445e-5,-9.918212890625e-5,4.768371582031e-7,1.018246014913e-7,3.750125567118e-7,1.095235347748e-6,5.070120096207e-6,-5.859881639481e-6,5.364418029785e-7,5.662441253662e-7,6.655851999919e-7,6.357828776042e-7,-1.435478528341e-5,4.271666208903e-7,1.167754332225e-5,6.606181462606e-7,7,6,0,1,same-hidden-unit,contracting
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,38,94,4,9,74,-0.020000,0.020000,-9.918212890625e-5,-9.560585021973e-5,3.576278686523e-6,3.496184945107e-6,8.009374141693e-8,1.264736056328e-6,-6.802380084991e-6,1.602619886398e-5,5.563100179036e-7,5.066394805908e-7,5.463759104411e-7,6.953875223796e-7,2.241134643555e-5,4.579623540243e-6,-2.359350522359e-6,1.033147176107e-6,6,7,2,1,same-hidden-unit,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,39,94,4,116,92,0.020000,0.020000,-9.560585021973e-5,-9.882450103760e-5,-3.218650817871e-6,-3.090749184291e-6,-1.279016335805e-7,-3.632158041000e-6,-3.181397914886e-6,-2.458691596985e-6,-4.003445307414e-6,-3.973642985026e-6,-3.248453140259e-6,-2.513329188029e-6,-3.039836883545e-6,-2.428889274597e-6,-3.029902776082e-6,-2.488493919373e-6,7,7,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,40,94,4,4,83,-0.020000,0.000000,-9.882450103760e-5,-9.977817535400e-5,-9.536743164062e-7,-1.044323047002e-6,9.064873059591e-8,1.043081283569e-6,5.774199962616e-7,-4.753470420837e-6,2.980232238770e-8,5.960464477539e-8,1.986821492513e-7,5.215406417847e-7,7.053216298421e-7,7.847944895426e-7,-1.176695028941e-5,1.112620035807e-6,7,8,1,0,adjacent-layer-coarse,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,41,94,4,112,100,0.020000,-0.020000,-9.977817535400e-5,-1.014471054077e-4,-1.668930053711e-6,-1.559654871623e-6,-1.092751820882e-7,-1.717358827591e-6,-1.549720764160e-6,-1.411885023117e-6,-2.106030782064e-6,-2.125898996989e-6,-1.738468805949e-6,-1.182158788045e-6,-1.450379689535e-6,-1.167257626851e-6,-1.678864161174e-6,-1.028180122375e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,42,94,4,4,87,-0.020000,0.000000,-1.014471054077e-4,-1.078844070435e-4,-6.437301635742e-6,-6.413708130519e-6,-2.359350522359e-8,1.031905412674e-6,6.332993507385e-7,-2.090632915497e-5,0.000000000000e0,-2.980232238770e-8,2.384185791016e-7,6.208817164103e-7,7.500251134237e-7,7.996956507365e-7,-5.474686622620e-5,1.057982444763e-6,8,8,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,43,94,4,34,59,0.020000,0.020000,-1.078844070435e-4,-1.075267791748e-4,3.576278686523e-7,1.465280850728e-7,2.110997835795e-7,6.854534149170e-7,-1.974403858185e-7,-4.842877388000e-8,-2.086162567139e-7,-2.086162567139e-7,-9.934107462565e-9,2.930561701457e-7,1.937150955200e-7,6.953875223796e-8,3.327925999959e-7,7.102886835734e-7,8,8,0,0,same-layer-unrelated,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,44,94,4,18,77,0.020000,-0.020000,-1.075267791748e-4,-8.988380432129e-5,1.764297485352e-5,1.753990848859e-5,1.030663649241e-7,3.740191459656e-6,2.730637788773e-6,4.614889621735e-5,3.715356190999e-6,3.695487976074e-6,5.688269933065e-5,2.562999725342e-6,2.523263295492e-6,-1.758337020874e-6,7.019937038422e-5,2.498428026835e-6,8,9,2,1,same-hidden-unit,expanding
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,45,94,4,120,100,-0.020000,-0.020000,-8.988380432129e-5,-9.763240814209e-5,-7.748603820801e-6,-7.431954145432e-6,-3.166496753693e-7,-9.000301361084e-6,-7.495284080505e-6,-5.800276994705e-6,-9.189049402873e-6,-9.169181187948e-6,-8.116165796916e-6,-6.104509035746e-6,-7.073084513346e-6,-6.025036176046e-6,-7.833043734233e-6,-5.945563316345e-6,9,9,0,0,adjacent-layer-coarse,stable-difference
2b7e151628aed2a6,2,L2-phase17-frozen,0,50,46,94,4,4,95,-0.020000,0.000000,-9.763240814209e-5,-1.044273376465e-4,-6.794929504395e-6,-6.983056664467e-6,1.881271600723e-7,9.406358003616e-7,6.370246410370e-7,-2.252683043480e-5,0.000000000000e0,-1.986821492513e-8,-5.300839742025e-5,6.159146626790e-7,7.400910059611e-7,7.649262746175e-7,-6.039937337240e-6,1.082817713420e-6,9,8,1,2,adjacent-layer-coarse,contracting
