seed,family,replicate,global_commit,control_slot,matched,g3_utility,g3_regret,control_utility,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance
2b7e151628aed2a6,L1-new-evidence,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,true,false,false,32,1.07942522,1.07951963,-0.00009441,1.08009839,1.08021605,0.08381526
2b7e151628aed2a6,L1-new-evidence,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,true,false,false,64,1.06483769,1.06571460,-0.00087690,1.06603718,1.06693566,0.14840822
2b7e151628aed2a6,L1-new-evidence,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,1,1.09102809,1.09105456,-0.00002646,1.09116483,1.09118032,0.02872281
2b7e151628aed2a6,L1-new-evidence,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,2,1.09058368,1.09061158,-0.00002789,1.09073889,1.09074628,0.02872281
2b7e151628aed2a6,L1-new-evidence,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,4,1.08995616,1.09000409,-0.00004792,1.09016240,1.09019732,0.05678909
2b7e151628aed2a6,L1-new-evidence,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,8,1.08878446,1.08879006,-0.00000560,1.08905625,1.08903396,0.05408327
2b7e151628aed2a6,L1-new-evidence,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,16,1.08513033,1.08527422,-0.00014389,1.08547819,1.08561122,0.06500001
2b7e151628aed2a6,L1-new-evidence,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,32,1.07942522,1.07933652,0.00008869,1.08009839,1.08001161,0.07228415
2b7e151628aed2a6,L1-new-evidence,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,64,1.06483769,1.06622899,-0.00139129,1.06603718,1.06743824,0.14908051
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,0,false,false,true,1,1.09102809,1.09102452,0.00000358,1.09116483,1.09116161,0.00500000
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,0,false,false,true,2,1.09053636,1.09053004,0.00000632,1.09069943,1.09069073,0.00500000
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,0,false,false,true,4,1.08988810,1.08986044,0.00002766,1.09006250,1.09004533,0.00500000
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,0,false,false,true,8,1.08852363,1.08849204,0.00003159,1.08869970,1.08867705,0.00500000
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,0,false,false,true,16,1.08606327,1.08604932,0.00001395,1.08640325,1.08639467,0.04031128
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,0,false,false,true,32,1.08027279,1.08001041,0.00026238,1.08086371,1.08057082,0.08139413
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,0,false,false,true,64,1.06535256,1.06507957,0.00027299,1.06672680,1.06641090,0.11101805
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,1,1.09102809,1.09105456,-0.00002646,1.09116483,1.09118032,0.02872281
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,2,1.09053636,1.09054327,-0.00000691,1.09069943,1.09068716,0.02872281
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,4,1.08988810,1.08989954,-0.00001144,1.09006250,1.09009302,0.02872281
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,8,1.08852363,1.08844316,0.00008047,1.08869970,1.08865619,0.03774917
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,16,1.08606327,1.08574927,0.00031400,1.08640325,1.08602440,0.06726811
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,32,1.08027279,1.08063614,-0.00036335,1.08086371,1.08118880,0.12093389
2b7e151628aed2a6,L2-shifted-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,64,1.06535256,1.06577146,-0.00041890,1.06672680,1.06705499,0.14080128
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,false,true,false,1,1.09102809,1.09102452,0.00000358,1.09116483,1.09116161,0.00500000
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,false,true,false,2,1.09064090,1.09065282,-0.00001192,1.09079337,1.09080446,0.00500000
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,false,true,false,4,1.08996868,1.09009540,-0.00012672,1.09012806,1.09025693,0.02061554
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,false,true,false,8,1.08871806,1.08890605,-0.00018799,1.08894479,1.08911002,0.04153312
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,false,true,false,16,1.08618498,1.08644509,-0.00026011,1.08653271,1.08677125,0.05024939
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,false,true,false,32,1.08039284,1.08038437,0.00000846,1.08097911,1.08098888,0.06800736
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,2,false,true,false,64,1.06432950,1.06470203,-0.00037253,1.06549299,1.06597173,0.09287088
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,1,1.09102809,1.09105456,-0.00002646,1.09116483,1.09118032,0.02872281
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,2,1.09064090,1.09068727,-0.00004637,1.09079337,1.09082806,0.02872281
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,4,1.08996868,1.09000397,-0.00003529,1.09012806,1.09018481,0.02872281
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,8,1.08871806,1.08871520,0.00000286,1.08894479,1.08892810,0.02872282
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,16,1.08618498,1.08626711,-0.00008214,1.08653271,1.08660567,0.04500000
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,32,1.08039284,1.08046734,-0.00007451,1.08097911,1.08106744,0.05766281
2b7e151628aed2a6,L2-shifted-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,64,1.06432950,1.06453526,-0.00020576,1.06549299,1.06576002,0.10828203
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,4,false,true,false,1,1.09102809,1.09102452,0.00000358,1.09116483,1.09116161,0.00500000
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,4,false,true,false,2,1.09053636,1.09053004,0.00000632,1.09069943,1.09069073,0.00500000
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,4,false,true,false,4,1.08943856,1.08949339,-0.00005484,1.08958662,1.08969247,0.04031129
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,4,false,true,false,8,1.08826840,1.08804488,0.00022352,1.08859408,1.08832908,0.06726813
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,4,false,true,false,16,1.08541858,1.08511508,0.00030351,1.08587563,1.08553779,0.11543399
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,4,false,true,false,32,1.07930553,1.07884228,0.00046325,1.08005798,1.07948577,0.15107945
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,4,false,true,false,64,1.06388438,1.06358051,0.00030386,1.06525004,1.06490326,0.19855730
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,1,1.09102809,1.09105456,-0.00002646,1.09116483,1.09118032,0.02872281
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,2,1.09053636,1.09054327,-0.00000691,1.09069943,1.09068716,0.02872281
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,4,1.08943856,1.08955145,-0.00011289,1.08958662,1.08973038,0.02872281
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,8,1.08826840,1.08819139,0.00007701,1.08859408,1.08848310,0.06103278
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,16,1.08541858,1.08529782,0.00012076,1.08587563,1.08567297,0.11715376
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,32,1.07930553,1.07920492,0.00010061,1.08005798,1.07980549,0.12776934
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,64,1.06388438,1.06360221,0.00028217,1.06525004,1.06497204,0.19906029
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,8,false,true,false,1,1.09102809,1.09102452,0.00000358,1.09116483,1.09116161,0.00500000
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,8,false,true,false,2,1.09087110,1.09083927,0.00003183,1.09102261,1.09099472,0.00500000
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,8,false,true,false,4,1.09029424,1.09026968,0.00002456,1.09043550,1.09042156,0.00500000
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,8,false,true,false,8,1.08906186,1.08912313,-0.00006127,1.08927798,1.08932543,0.03500000
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,8,false,true,false,16,1.08615839,1.08615386,0.00000453,1.08645177,1.08647108,0.04031129
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,8,false,true,false,32,1.07961166,1.07971001,-0.00009835,1.08008647,1.08022499,0.07017834
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_a,true,0.00032341,0.00011647,0.00032699,0.00000358,true,8,false,true,false,64,1.06542909,1.06505907,0.00037003,1.06666529,1.06628299,0.10062308
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,1,1.09102809,1.09105456,-0.00002646,1.09116483,1.09118032,0.02872281
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,2,1.09087110,1.09087300,-0.00000191,1.09102261,1.09100676,0.04153311
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,4,1.09029424,1.09038937,-0.00009513,1.09043550,1.09056675,0.05408327
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,8,1.08906186,1.08909738,-0.00003552,1.08927798,1.08930409,0.06422617
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,16,1.08615839,1.08622205,-0.00006366,1.08645177,1.08655941,0.07017834
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,32,1.07961166,1.07983100,-0.00021935,1.08008647,1.08032382,0.08845902
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,50,control_b,true,0.00032341,0.00011647,0.00029695,0.00002646,false,0,false,false,false,64,1.06542909,1.06470835,0.00072074,1.06666529,1.06597829,0.10735456
2b7e151628aed2a6,L0-original,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,1.07093799,1.07153833,-0.00060034,1.07211781,1.07270348,0.02828428
2b7e151628aed2a6,L0-original,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,1.07040632,1.07101715,-0.00061083,1.07161462,1.07220984,0.02828428
2b7e151628aed2a6,L0-original,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,1.06931984,1.06992614,-0.00060630,1.07053912,1.07112992,0.02828428
2b7e151628aed2a6,L0-original,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,1.06704104,1.06766331,-0.00062227,1.06837738,1.06897902,0.04000001
2b7e151628aed2a6,L0-original,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,1.06183910,1.06256998,-0.00073087,1.06340516,1.06408489,0.04898980
2b7e151628aed2a6,L0-original,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,1.05186021,1.05301440,-0.00115418,1.05404449,1.05513799,0.08774965
2b7e151628aed2a6,L0-original,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,1.03127444,1.03346813,-0.00219369,1.03463089,1.03689015,0.11000000
2b7e151628aed2a6,L0-original,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,1.07093799,1.07153833,-0.00060034,1.07211781,1.07270348,0.02828428
2b7e151628aed2a6,L0-original,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,1.07040632,1.07101715,-0.00061083,1.07161462,1.07220984,0.02828428
2b7e151628aed2a6,L0-original,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,1.06931984,1.06992614,-0.00060630,1.07053912,1.07112992,0.02828428
2b7e151628aed2a6,L0-original,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,1.06704104,1.06766331,-0.00062227,1.06837738,1.06897902,0.04000001
2b7e151628aed2a6,L0-original,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,1.06183910,1.06256998,-0.00073087,1.06340516,1.06408489,0.04898980
2b7e151628aed2a6,L0-original,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,1.05186021,1.05301440,-0.00115418,1.05404449,1.05513799,0.08774965
2b7e151628aed2a6,L0-original,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,1.03127444,1.03346813,-0.00219369,1.03463089,1.03689015,0.11000000
2b7e151628aed2a6,L1-new-evidence,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,1.07093799,1.07153833,-0.00060034,1.07211781,1.07270348,0.02828428
2b7e151628aed2a6,L1-new-evidence,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,1.07040632,1.07101715,-0.00061083,1.07161462,1.07220984,0.02828428
2b7e151628aed2a6,L1-new-evidence,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,1.06951332,1.07015407,-0.00064075,1.07083178,1.07145441,0.02828428
2b7e151628aed2a6,L1-new-evidence,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,1.06745172,1.06793082,-0.00047910,1.06890523,1.06934607,0.04898980
2b7e151628aed2a6,L1-new-evidence,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,1.06252444,1.06332672,-0.00080228,1.06428909,1.06500101,0.05656855
2b7e151628aed2a6,L1-new-evidence,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,1.05218399,1.05271363,-0.00052965,1.05444813,1.05492961,0.06633251
2b7e151628aed2a6,L1-new-evidence,0,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,1.02995741,1.03027904,-0.00032163,1.03326118,1.03348815,0.06928205
2b7e151628aed2a6,L1-new-evidence,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,1.07093799,1.07153833,-0.00060034,1.07211781,1.07270348,0.02828428
2b7e151628aed2a6,L1-new-evidence,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,1.07040632,1.07101715,-0.00061083,1.07161462,1.07220984,0.02828428
2b7e151628aed2a6,L1-new-evidence,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,1.06951332,1.07015407,-0.00064075,1.07083178,1.07145441,0.02828428
2b7e151628aed2a6,L1-new-evidence,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,1.06745172,1.06793082,-0.00047910,1.06890523,1.06934607,0.04898980
2b7e151628aed2a6,L1-new-evidence,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,1.06252444,1.06332672,-0.00080228,1.06428909,1.06500101,0.05656855
2b7e151628aed2a6,L1-new-evidence,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,1.05218399,1.05271363,-0.00052965,1.05444813,1.05492961,0.06633251
2b7e151628aed2a6,L1-new-evidence,0,100,control_b,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,1.02995741,1.03027904,-0.00032163,1.03326118,1.03348815,0.06928205
2b7e151628aed2a6,L1-new-evidence,1,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,1.07093799,1.07153833,-0.00060034,1.07211781,1.07270348,0.02828428
2b7e151628aed2a6,L1-new-evidence,1,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,1.07040632,1.07101715,-0.00061083,1.07161462,1.07220984,0.02828428
2b7e151628aed2a6,L1-new-evidence,1,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,1.06948686,1.07009804,-0.00061119,1.07076454,1.07135880,0.02828428
2b7e151628aed2a6,L1-new-evidence,1,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,1.06726873,1.06789267,-0.00062394,1.06865394,1.06926000,0.02828428
2b7e151628aed2a6,L1-new-evidence,1,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,1.06277800,1.06346667,-0.00068867,1.06437361,1.06504190,0.02828428
2b7e151628aed2a6,L1-new-evidence,1,100,control_a,false,0.00060034,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,1.05308497,1.05388939,-0.00080442,1.05533779,1.05611181,0.02828428
