seed,global_commit,selected_present,g3_initial_utility,greedy_initial_utility,initial_regret,g3_initial_harmful,horizon,g3_train_loss,greedy_train_loss,delta_train_loss,g3_validation_loss,greedy_validation_loss,g3_best_opportunity,greedy_best_opportunity,delta_best_opportunity,g3_positive_blocks,greedy_positive_blocks,g3_harmful_blocks,greedy_harmful_blocks,g3_mean_positive_utility,greedy_mean_positive_utility,g3_median_positive_utility,greedy_median_positive_utility
77a19d3c4e280b51,3650,true,0.00048161,0.00094966,0.00046805,false,64,0.10197496,0.10163110,0.00034386,0.11899845,0.11762917,0.00078460,0.00071752,0.00006708,13,12,42,42,0.00012483,0.00011437,0.00003491,0.00008321
77a19d3c4e280b51,3700,true,0.00081992,0.00110954,0.00028962,false,1,0.10153067,0.10124105,0.00028962,0.11750770,0.11683691,0.00106388,0.00090367,0.00016022,42,42,12,13,0.00017489,0.00018926,0.00013318,0.00015379
77a19d3c4e280b51,3700,true,0.00081992,0.00110954,0.00028962,false,2,0.10046679,0.10054785,-0.00008106,0.11588383,0.11583165,0.00067861,0.00072569,-0.00004708,39,40,13,15,0.00015127,0.00014931,0.00012346,0.00013376
77a19d3c4e280b51,3700,true,0.00081992,0.00110954,0.00028962,false,4,0.09971499,0.09981868,-0.00010369,0.11345310,0.11342379,0.00026160,0.00026659,-0.00000498,22,23,24,25,0.00007551,0.00007899,0.00004908,0.00004482
77a19d3c4e280b51,3700,true,0.00081992,0.00110954,0.00028962,false,8,0.10238204,0.10240302,-0.00002098,0.11721053,0.11712762,0.00167308,0.00164433,0.00002875,27,26,29,28,0.00031838,0.00032486,0.00008474,0.00010677
77a19d3c4e280b51,3700,true,0.00081992,0.00110954,0.00028962,false,16,0.10221674,0.10288661,-0.00066987,0.11943337,0.11982080,0.00048694,0.00049922,-0.00001228,13,14,40,41,0.00013873,0.00010820,0.00007814,0.00008004
77a19d3c4e280b51,3700,true,0.00081992,0.00110954,0.00028962,false,32,0.09964130,0.10024595,-0.00060465,0.11634729,0.11850242,0.00024223,0.00026951,-0.00002728,19,16,34,35,0.00007437,0.00008079,0.00006722,0.00005319
77a19d3c4e280b51,3700,true,0.00081992,0.00110954,0.00028962,false,64,0.09939919,0.09875122,0.00064796,0.11816425,0.11712638,0.00063896,0.00057177,0.00006720,28,28,25,22,0.00020555,0.00018188,0.00013739,0.00012810
77a19d3c4e280b51,3750,true,0.00012052,0.00034182,0.00022130,false,1,0.09811179,0.09789049,0.00022130,0.11481663,0.11430252,0.00039105,0.00032663,0.00006442,29,32,22,19,0.00011810,0.00009674,0.00008884,0.00007901
77a19d3c4e280b51,3750,true,0.00012052,0.00034182,0.00022130,false,2,0.09781607,0.09774411,0.00007197,0.11435869,0.11420832,0.00045656,0.00042430,0.00003226,32,34,20,19,0.00013141,0.00011971,0.00009517,0.00009674
77a19d3c4e280b51,3750,true,0.00012052,0.00034182,0.00022130,false,4,0.09717343,0.09723756,-0.00006413,0.11233163,0.11233675,0.00013967,0.00016742,-0.00002775,31,32,16,19,0.00006944,0.00008208,0.00006479,0.00007188
77a19d3c4e280b51,3750,true,0.00012052,0.00034182,0.00022130,false,8,0.09705440,0.09710350,-0.00004910,0.11201394,0.11199490,0.00057466,0.00058664,-0.00001198,20,19,28,29,0.00011355,0.00012017,0.00008572,0.00007375
77a19d3c4e280b51,3750,true,0.00012052,0.00034182,0.00022130,false,16,0.09872685,0.09802387,0.00070298,0.11609582,0.11516863,0.00016898,0.00034991,-0.00018093,23,27,26,25,0.00006204,0.00011787,0.00004322,0.00009215
77a19d3c4e280b51,3750,true,0.00012052,0.00034182,0.00022130,false,32,0.09777721,0.09690430,0.00087291,0.11063123,0.10976344,0.00055643,0.00035883,0.00019760,32,32,24,21,0.00013843,0.00012632,0.00010970,0.00010940
77a19d3c4e280b51,3750,true,0.00012052,0.00034182,0.00022130,false,64,0.09756318,0.09728459,0.00027859,0.11540377,0.11556517,0.00059826,0.00075036,-0.00015210,26,28,31,26,0.00018864,0.00015820,0.00011268,0.00008646
77a19d3c4e280b51,3800,true,0.00036555,0.00058743,0.00022188,false,1,0.09837064,0.09814876,0.00022188,0.11263013,0.11037127,0.00040380,0.00032429,0.00007951,26,28,26,23,0.00010226,0.00014541,0.00007417,0.00012913
77a19d3c4e280b51,3800,true,0.00036555,0.00058743,0.00022188,false,2,0.09911672,0.09782448,0.00129224,0.11485100,0.11164948,0.00079665,0.00062015,0.00017650,17,20,33,32,0.00017280,0.00014101,0.00012797,0.00010755
77a19d3c4e280b51,3800,true,0.00036555,0.00058743,0.00022188,false,4,0.10099258,0.09921148,0.00178111,0.11996321,0.11624044,0.00133735,0.00119931,0.00013804,43,42,14,14,0.00037059,0.00030426,0.00024679,0.00019472
77a19d3c4e280b51,3800,true,0.00036555,0.00058743,0.00022188,false,8,0.09716482,0.09598730,0.00117752,0.11524206,0.11226513,0.00050614,0.00045843,0.00004771,25,22,26,28,0.00016896,0.00016361,0.00012225,0.00013430
77a19d3c4e280b51,3800,true,0.00036555,0.00058743,0.00022188,false,16,0.09735245,0.09755149,-0.00019904,0.11478144,0.11390232,0.00069729,0.00074676,-0.00004946,24,23,26,25,0.00016657,0.00020857,0.00012925,0.00015666
77a19d3c4e280b51,3800,true,0.00036555,0.00058743,0.00022188,false,32,0.09878858,0.09807249,0.00071609,0.12053391,0.11801704,0.00138440,0.00139140,-0.00000700,14,12,40,39,0.00030643,0.00027718,0.00017523,0.00018243
77a19d3c4e280b51,3800,true,0.00036555,0.00058743,0.00022188,false,64,0.09552910,0.09757289,-0.00204378,0.11412839,0.11642899,0.00021291,0.00023259,-0.00001968,18,12,35,40,0.00007428,0.00008590,0.00006130,0.00009199
77a19d3c4e280b51,3850,true,0.00013375,0.00016987,0.00003612,false,1,0.09781024,0.09777412,0.00003612,0.12050416,0.12057684,0.00018086,0.00016851,0.00001235,10,8,44,43,0.00005610,0.00007098,0.00003000,0.00008815
77a19d3c4e280b51,3850,true,0.00013375,0.00016987,0.00003612,false,2,0.09779119,0.09777407,0.00001712,0.12046408,0.12055409,0.00111675,0.00111511,0.00000163,38,39,15,13,0.00027821,0.00027728,0.00017454,0.00016855
77a19d3c4e280b51,3850,true,0.00013375,0.00016987,0.00003612,false,4,0.09650055,0.09657247,-0.00007191,0.11555893,0.11571768,0.00133786,0.00141490,-0.00007705,42,43,13,12,0.00028595,0.00029601,0.00024639,0.00025187
77a19d3c4e280b51,3850,true,0.00013375,0.00016987,0.00003612,false,8,0.09514475,0.09492516,0.00021959,0.11131778,0.11120242,0.00045528,0.00044417,0.00001111,27,26,26,28,0.00013716,0.00013964,0.00008323,0.00009966
77a19d3c4e280b51,3850,true,0.00013375,0.00016987,0.00003612,false,16,0.09628593,0.09676967,-0.00048374,0.11655110,0.11480895,0.00025846,0.00015576,0.00010270,15,13,40,40,0.00009227,0.00008086,0.00007301,0.00006574
77a19d3c4e280b51,3850,true,0.00013375,0.00016987,0.00003612,false,32,0.10164193,0.09953008,0.00211185,0.12803309,0.12348136,0.00149527,0.00131044,0.00018483,11,9,45,47,0.00036958,0.00033896,0.00014758,0.00010635
77a19d3c4e280b51,3850,true,0.00013375,0.00016987,0.00003612,false,64,0.10413489,0.09988374,0.00425115,0.13663660,0.12650926,0.00192549,0.00187401,0.00005148,46,42,9,15,0.00040357,0.00039655,0.00022923,0.00021535
77a19d3c4e280b51,3900,true,0.00158188,0.00158188,0.00000000,false,1,0.10160133,0.10160133,0.00000000,0.13204354,0.13204354,0.00151079,0.00151079,0.00000000,48,48,11,11,0.00024643,0.00024643,0.00016176,0.00016176
77a19d3c4e280b51,3900,true,0.00158188,0.00158188,0.00000000,false,2,0.10177255,0.10177255,0.00000000,0.13252509,0.13252509,0.00137986,0.00137986,0.00000000,45,45,10,10,0.00026757,0.00026757,0.00022137,0.00022137
77a19d3c4e280b51,3900,true,0.00158188,0.00158188,0.00000000,false,4,0.10127584,0.10127584,0.00000000,0.13122892,0.13122892,0.00094280,0.00094280,0.00000000,46,46,10,10,0.00022932,0.00022932,0.00018650,0.00018650
77a19d3c4e280b51,3900,true,0.00158188,0.00158188,0.00000000,false,8,0.10002156,0.10002156,0.00000000,0.12968045,0.12968045,0.00057523,0.00057523,0.00000000,21,21,31,31,0.00009069,0.00009069,0.00005901,0.00005901
77a19d3c4e280b51,3900,true,0.00158188,0.00158188,0.00000000,false,16,0.10345614,0.10345614,0.00000000,0.13596797,0.13596797,0.00182372,0.00182372,0.00000000,33,33,23,23,0.00036254,0.00036254,0.00014815,0.00014815
77a19d3c4e280b51,3900,true,0.00158188,0.00158188,0.00000000,false,32,0.10561969,0.10561969,0.00000000,0.14181522,0.14181522,0.00143288,0.00143288,0.00000000,43,43,15,15,0.00031844,0.00031844,0.00018685,0.00018685
77a19d3c4e280b51,3900,true,0.00158188,0.00158188,0.00000000,false,64,0.09361718,0.09361718,0.00000000,0.11468475,0.11468475,0.00101266,0.00101266,0.00000000,26,26,32,32,0.00017859,0.00017859,0.00013457,0.00013457
77a19d3c4e280b51,3950,true,-0.00007214,0.00059161,0.00066375,true,1,0.09333917,0.09267542,0.00066375,0.11023011,0.10988656,0.00046575,0.00032443,0.00014132,20,15,35,34,0.00017012,0.00012771,0.00014703,0.00011157
77a19d3c4e280b51,3950,true,-0.00007214,0.00059161,0.00066375,true,2,0.09373370,0.09346668,0.00026702,0.10970116,0.10881668,0.00121053,0.00132783,-0.00011729,43,42,7,7,0.00030713,0.00033490,0.00020977,0.00023010
77a19d3c4e280b51,3950,true,-0.00007214,0.00059161,0.00066375,true,4,0.09253090,0.09188962,0.00064128,0.11105865,0.10845423,0.00069680,0.00057203,0.00012477,37,35,19,15,0.00014359,0.00015668,0.00011119,0.00011263
77a19d3c4e280b51,3950,true,-0.00007214,0.00059161,0.00066375,true,8,0.09343859,0.09249189,0.00094669,0.11315504,0.11076593,0.00034969,0.00038651,-0.00003682,23,24,24,28,0.00012069,0.00013081,0.00010394,0.00012216
77a19d3c4e280b51,3950,true,-0.00007214,0.00059161,0.00066375,true,16,0.09152102,0.09049716,0.00102386,0.10909817,0.10778569,0.00061141,0.00090931,-0.00029790,26,25,27,28,0.00014376,0.00018139,0.00010154,0.00013419
77a19d3c4e280b51,3950,true,-0.00007214,0.00059161,0.00066375,true,32,0.08952975,0.08940733,0.00012241,0.10286019,0.10383751,0.00055081,0.00087278,-0.00032197,28,29,25,22,0.00014172,0.00020024,0.00008501,0.00012074
77a19d3c4e280b51,3950,true,-0.00007214,0.00059161,0.00066375,true,64,0.08865239,0.08885131,-0.00019892,0.10526382,0.10562048,0.00048532,0.00038601,0.00009931,26,25,28,30,0.00015770,0.00013056,0.00011050,0.00012316
77a19d3c4e280b51,4000,true,0.00104374,0.00104520,0.00000146,false,1,0.08665368,0.08665222,0.00000146,0.09730981,0.09727132,0.00035259,0.00036982,-0.00001723,31,28,18,19,0.00006793,0.00006970,0.00004572,0.00004893
77a19d3c4e280b51,4000,true,0.00104374,0.00104520,0.00000146,false,2,0.08660231,0.08660033,0.00000197,0.09853563,0.09849674,0.00022561,0.00024342,-0.00001781,24,24,23,23,0.00008279,0.00007851,0.00007279,0.00006969
77a19d3c4e280b51,4000,true,0.00104374,0.00104520,0.00000146,false,4,0.08752670,0.08752070,0.00000601,0.10234223,0.10230300,0.00023700,0.00022426,0.00001274,24,24,22,26,0.00010178,0.00009595,0.00009385,0.00009138
77a19d3c4e280b51,4000,true,0.00104374,0.00104520,0.00000146,false,8,0.09131048,0.09129824,0.00001223,0.11271674,0.11267080,0.00127423,0.00127348,0.00000075,40,38,11,12,0.00024157,0.00025242,0.00015804,0.00015714
77a19d3c4e280b51,4000,true,0.00104374,0.00104520,0.00000146,false,16,0.08950319,0.08947300,0.00003019,0.10800004,0.10799351,0.00034257,0.00034337,-0.00000080,17,17,35,34,0.00009995,0.00009652,0.00007294,0.00007277
77a19d3c4e280b51,4000,true,0.00104374,0.00104520,0.00000146,false,32,0.10113123,0.10117421,-0.00004298,0.13456477,0.13462552,0.00179528,0.00105028,0.00074501,26,27,29,29,0.00028346,0.00024036,0.00012321,0.00011553
77a19d3c4e280b51,4000,true,0.00104374,0.00104520,0.00000146,false,64,0.08914050,0.08829024,0.00085025,0.10933471,0.10649198,0.00112977,0.00097997,0.00014980,31,33,24,20,0.00017189,0.00017183,0.00007804,0.00008973
77a19d3c4e280b51,4050,true,0.00012892,0.00088575,0.00075682,false,1,0.09306231,0.09230549,0.00075682,0.11622354,0.11476546,0.00088451,0.00063315,0.00025136,20,19,29,32,0.00027447,0.00013398,0.00019739,0.00008827
77a19d3c4e280b51,4050,true,0.00012892,0.00088575,0.00075682,false,2,0.09296370,0.09205521,0.00090849,0.11583631,0.11420835,0.00124994,0.00108700,0.00016294,32,32,20,20,0.00020545,0.00017327,0.00013164,0.00010565
77a19d3c4e280b51,4050,true,0.00012892,0.00088575,0.00075682,false,4,0.09070108,0.09011916,0.00058192,0.11189204,0.11052004,0.00091757,0.00080092,0.00011665,25,30,30,24,0.00013488,0.00011730,0.00007776,0.00006427
77a19d3c4e280b51,4050,true,0.00012892,0.00088575,0.00075682,false,8,0.08823017,0.08828571,-0.00005554,0.10617644,0.10674381,0.00087915,0.00093866,-0.00005951,40,36,12,15,0.00015154,0.00011857,0.00007679,0.00006247
77a19d3c4e280b51,4050,true,0.00012892,0.00088575,0.00075682,false,16,0.08984554,0.09066927,-0.00082374,0.11077585,0.11226261,0.00103100,0.00112747,-0.00009647,23,27,29,28,0.00022661,0.00028622,0.00009567,0.00019619
77a19d3c4e280b51,4050,true,0.00012892,0.00088575,0.00075682,false,32,0.09372374,0.09500346,-0.00127972,0.12091623,0.12332308,0.00067943,0.00081945,-0.00014002,32,36,17,20,0.00026409,0.00026559,0.00021552,0.00020125
77a19d3c4e280b51,4050,true,0.00012892,0.00088575,0.00075682,false,64,0.08606222,0.08563723,0.00042499,0.10391178,0.10269498,0.00109898,0.00084446,0.00025452,35,36,19,17,0.00012946,0.00014831,0.00006187,0.00008620
77a19d3c4e280b51,4100,true,0.00024501,0.00118116,0.00093614,false,1,0.08978682,0.08885068,0.00093614,0.11267016,0.10943452,0.00116885,0.00101764,0.00015121,38,38,17,16,0.00019800,0.00023086,0.00010571,0.00017368
77a19d3c4e280b51,4100,true,0.00024501,0.00118116,0.00093614,false,2,0.09127165,0.09006533,0.00120632,0.11539606,0.11184070,0.00125096,0.00124513,0.00000583,34,36,21,19,0.00029089,0.00030973,0.00023799,0.00022932
77a19d3c4e280b51,4100,true,0.00024501,0.00118116,0.00093614,false,4,0.09048604,0.08898670,0.00149934,0.11420669,0.11038148,0.00169861,0.00142610,0.00027250,39,40,15,18,0.00039526,0.00034995,0.00027519,0.00029065
77a19d3c4e280b51,4100,true,0.00024501,0.00118116,0.00093614,false,8,0.08705843,0.08671955,0.00033888,0.10298872,0.10072396,0.00102481,0.00117111,-0.00014630,45,44,9,11,0.00021594,0.00023786,0.00014946,0.00017814
77a19d3c4e280b51,4100,true,0.00024501,0.00118116,0.00093614,false,16,0.08681493,0.08588580,0.00092913,0.10538050,0.10245708,0.00108251,0.00081784,0.00026467,36,32,19,24,0.00024576,0.00022477,0.00010254,0.00012613
77a19d3c4e280b51,4100,true,0.00024501,0.00118116,0.00093614,false,32,0.08697283,0.08735638,-0.00038355,0.10737588,0.10768590,0.00094140,0.00092846,0.00001293,32,27,25,28,0.00011009,0.00009288,0.00008109,0.00005590
77a19d3c4e280b51,4100,true,0.00024501,0.00118116,0.00093614,false,64,0.08662780,0.08807712,-0.00144932,0.10924924,0.11193887,0.00119831,0.00160548,-0.00040717,22,25,28,26,0.00023068,0.00030163,0.00009888,0.00010020
77a19d3c4e280b51,4150,true,0.00008698,0.00023198,0.00014500,false,1,0.08653726,0.08639226,0.00014500,0.10644057,0.10657547,0.00052352,0.00029424,0.00022928,24,24,33,25,0.00014071,0.00009023,0.00011021,0.00006634
77a19d3c4e280b51,4150,true,0.00008698,0.00023198,0.00014500,false,2,0.08601374,0.08609802,-0.00008428,0.10540647,0.10604803,0.00029346,0.00021598,0.00007749,34,23,18,21,0.00011516,0.00008769,0.00010131,0.00006737
77a19d3c4e280b51,4150,true,0.00008698,0.00023198,0.00014500,false,4,0.08577559,0.08580642,-0.00003083,0.10555965,0.10650129,0.00020671,0.00018010,0.00002661,21,18,27,28,0.00005733,0.00004998,0.00004356,0.00004168
77a19d3c4e280b51,4150,true,0.00008698,0.00023198,0.00014500,false,8,0.08533659,0.08548387,-0.00014728,0.10563580,0.10566944,0.00038594,0.00077505,-0.00038911,22,15,33,35,0.00008519,0.00012985,0.00007119,0.00007539
77a19d3c4e280b51,4150,true,0.00008698,0.00023198,0.00014500,false,16,0.08946532,0.09032381,-0.00085849,0.11595067,0.11733230,0.00133395,0.00162198,-0.00028803,23,23,27,25,0.00023601,0.00035705,0.00007824,0.00010055
77a19d3c4e280b51,4150,true,0.00008698,0.00023198,0.00014500,false,32,0.09156568,0.09033788,0.00122780,0.12090024,0.11840904,0.00079376,0.00085241,-0.00005866,21,22,35,33,0.00012810,0.00013340,0.00006569,0.00006759
77a19d3c4e280b51,4150,true,0.00008698,0.00023198,0.00014500,false,64,0.08970087,0.08782488,0.00187599,0.11589772,0.11137692,0.00191069,0.00160029,0.00031040,38,34,15,19,0.00045238,0.00042108,0.00019175,0.00021943
77a19d3c4e280b51,4200,true,0.00004950,0.00124376,0.00119425,false,1,0.08650670,0.08531245,0.00119425,0.11021891,0.10792992,0.00122188,0.00113587,0.00008601,42,35,14,15,0.00023673,0.00016826,0.00008789,0.00008053
77a19d3c4e280b51,4200,true,0.00004950,0.00124376,0.00119425,false,2,0.08648151,0.08523824,0.00124327,0.11007953,0.10774457,0.00120730,0.00111142,0.00009588,40,35,16,18,0.00026742,0.00019074,0.00014824,0.00012839
77a19d3c4e280b51,4200,true,0.00004950,0.00124376,0.00119425,false,4,0.08623254,0.08490898,0.00132355,0.10974157,0.10744405,0.00031805,0.00031745,0.00000060,18,23,30,25,0.00012640,0.00009905,0.00010595,0.00006266
77a19d3c4e280b51,4200,true,0.00004950,0.00124376,0.00119425,false,8,0.09016954,0.08780813,0.00236141,0.11592639,0.11288971,0.00236100,0.00171331,0.00064769,39,34,17,21,0.00044326,0.00036271,0.00018956,0.00021880
77a19d3c4e280b51,4200,true,0.00004950,0.00124376,0.00119425,false,16,0.08797163,0.08692158,0.00105005,0.11273190,0.11008427,0.00148755,0.00130223,0.00018533,43,44,11,10,0.00033662,0.00034423,0.00025767,0.00032489
77a19d3c4e280b51,4200,true,0.00004950,0.00124376,0.00119425,false,32,0.08249968,0.08133822,0.00116146,0.10038409,0.09946183,0.00079726,0.00086181,-0.00006454,13,18,38,33,0.00021590,0.00011935,0.00013348,0.00009263
77a19d3c4e280b51,4200,true,0.00004950,0.00124376,0.00119425,false,64,0.07751410,0.07667130,0.00084279,0.08655232,0.08604187,0.00144465,0.00063466,0.00080998,44,42,7,11,0.00023858,0.00018181,0.00016572,0.00015149
77a19d3c4e280b51,4250,true,0.00001146,0.00128132,0.00126986,false,1,0.07917428,0.07790442,0.00126986,0.08818229,0.08800381,0.00124191,0.00022484,0.00101708,31,20,24,31,0.00013700,0.00008308,0.00008386,0.00006144
77a19d3c4e280b51,4250,true,0.00001146,0.00128132,0.00126986,false,2,0.07906408,0.07799026,0.00107382,0.08819435,0.08694413,0.00049174,0.00042112,0.00007062,28,17,28,36,0.00015292,0.00013962,0.00013269,0.00012729
77a19d3c4e280b51,4250,true,0.00001146,0.00128132,0.00126986,false,4,0.07889026,0.07771748,0.00117277,0.08764887,0.08622871,0.00098933,0.00035124,0.00063808,22,9,30,41,0.00015488,0.00013908,0.00009914,0.00010882
77a19d3c4e280b51,4250,true,0.00001146,0.00128132,0.00126986,false,8,0.07669864,0.07599897,0.00069967,0.08508769,0.08632074,0.00048713,0.00016792,0.00031921,47,38,6,13,0.00014692,0.00006315,0.00010648,0.00006184
77a19d3c4e280b51,4250,true,0.00001146,0.00128132,0.00126986,false,16,0.07640875,0.07560819,0.00080056,0.08479812,0.08598443,0.00046058,0.00033997,0.00012061,43,38,12,13,0.00012870,0.00011135,0.00010205,0.00009364
77a19d3c4e280b51,4250,true,0.00001146,0.00128132,0.00126986,false,32,0.07762674,0.07622138,0.00140537,0.08736614,0.08827808,0.00110272,0.00011804,0.00098468,18,14,39,39,0.00017563,0.00005276,0.00013436,0.00004154
77a19d3c4e280b51,4250,true,0.00001146,0.00128132,0.00126986,false,64,0.07470873,0.07455763,0.00015110,0.08534410,0.08570179,0.00035579,0.00039356,-0.00003777,26,29,26,23,0.00010047,0.00009664,0.00008466,0.00007880
77a19d3c4e280b51,4300,true,0.00066309,0.00096289,0.00029980,false,1,0.07541569,0.07511589,0.00029980,0.08693257,0.08610901,0.00050595,0.00034816,0.00015779,25,26,25,25,0.00013602,0.00010036,0.00007435,0.00009031
77a19d3c4e280b51,4300,true,0.00066309,0.00096289,0.00029980,false,2,0.07538117,0.07485875,0.00052243,0.08581968,0.08598498,0.00059832,0.00042705,0.00017127,22,20,25,28,0.00014078,0.00010723,0.00009841,0.00008503
77a19d3c4e280b51,4300,true,0.00066309,0.00096289,0.00029980,false,4,0.07513446,0.07485293,0.00028153,0.08525061,0.08490605,0.00040957,0.00038027,0.00002930,26,31,25,20,0.00013141,0.00011348,0.00009144,0.00006623
77a19d3c4e280b51,4300,true,0.00066309,0.00096289,0.00029980,false,8,0.07479524,0.07373327,0.00106197,0.08379867,0.08297018,0.00069633,0.00021062,0.00048571,37,28,14,21,0.00010971,0.00007245,0.00005521,0.00004280
77a19d3c4e280b51,4300,true,0.00066309,0.00096289,0.00029980,false,16,0.07539006,0.07507142,0.00031864,0.08592361,0.08550304,0.00056050,0.00062477,-0.00006427,23,29,32,24,0.00013647,0.00017711,0.00009124,0.00009141
77a19d3c4e280b51,4300,true,0.00066309,0.00096289,0.00029980,false,32,0.07865745,0.07798411,0.00067334,0.09578919,0.09454384,0.00154242,0.00150411,0.00003831,32,30,22,22,0.00036248,0.00037040,0.00019699,0.00022691
77a19d3c4e280b51,4300,true,0.00066309,0.00096289,0.00029980,false,64,0.07300866,0.07288191,0.00012676,0.08297097,0.08397171,0.00034961,0.00020345,0.00014616,21,26,29,28,0.00008050,0.00005887,0.00005531,0.00003901
77a19d3c4e280b51,4350,true,-0.00041132,0.00023098,0.00064230,true,1,0.07554907,0.07490677,0.00064230,0.08985093,0.08826647,0.00034507,0.00017992,0.00016515,15,7,33,41,0.00014840,0.00004980,0.00010580,0.00002424
77a19d3c4e280b51,4350,true,-0.00041132,0.00023098,0.00064230,true,2,0.07575417,0.07503351,0.00072066,0.09001178,0.08835623,0.00062427,0.00041952,0.00020475,29,20,20,34,0.00017178,0.00009913,0.00007661,0.00007431
77a19d3c4e280b51,4350,true,-0.00041132,0.00023098,0.00064230,true,4,0.07507376,0.07452852,0.00054524,0.08776107,0.08695690,0.00017252,0.00016873,0.00000378,14,11,39,40,0.00006045,0.00006524,0.00004302,0.00003905
77a19d3c4e280b51,4350,true,-0.00041132,0.00023098,0.00064230,true,8,0.07465509,0.07418127,0.00047381,0.08744857,0.08691353,0.00024367,0.00019792,0.00004575,13,11,39,42,0.00008720,0.00007600,0.00006814,0.00006793
77a19d3c4e280b51,4350,true,-0.00041132,0.00023098,0.00064230,true,16,0.07300628,0.07233156,0.00067472,0.08422405,0.08240540,0.00018016,0.00019102,-0.00001086,22,20,32,32,0.00006461,0.00006364,0.00005351,0.00004453
77a19d3c4e280b51,4350,true,-0.00041132,0.00023098,0.00064230,true,32,0.07371388,0.07276299,0.00095089,0.08761963,0.08505201,0.00051273,0.00049600,0.00001673,22,24,24,22,0.00009013,0.00008911,0.00005238,0.00005393
