seed,global_commit,control_slot,matched,g3_stratum,g3_utility,g3_regret,control_utility,control_regret,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance,g3_vs_greedy_train_delta
2b7e151628aed2a6,450,control_a,true,1,0.00067598,0.00010681,0.00067735,0.00010544,0.00000137,true,2,true,false,false,2,0.87525851,0.87532943,-0.00007093,0.89040810,0.89040810,0.03605551,0.00004530
2b7e151628aed2a6,450,control_a,true,1,0.00067598,0.00010681,0.00067735,0.00010544,0.00000137,true,2,true,false,false,4,0.87582177,0.87590843,-0.00008667,0.89129561,0.89129418,0.03605551,0.00003922
2b7e151628aed2a6,450,control_a,true,1,0.00067598,0.00010681,0.00067735,0.00010544,0.00000137,true,2,true,false,false,8,0.87530035,0.87543511,-0.00013477,0.89104533,0.89107794,0.03605551,-0.00000149
2b7e151628aed2a6,450,control_a,true,1,0.00067598,0.00010681,0.00067735,0.00010544,0.00000137,true,2,true,false,false,16,0.86966699,0.87049645,-0.00082946,0.88526624,0.88606453,0.06403124,-0.00069845
2b7e151628aed2a6,450,control_a,true,1,0.00067598,0.00010681,0.00067735,0.00010544,0.00000137,true,2,true,false,false,32,0.86076051,0.86097330,-0.00021279,0.87642998,0.87666655,0.10392303,0.00085884
2b7e151628aed2a6,450,control_a,true,1,0.00067598,0.00010681,0.00067735,0.00010544,0.00000137,true,2,true,false,false,64,0.83835429,0.83866721,-0.00031292,0.85448939,0.85468656,0.14035667,0.00042677
2b7e151628aed2a6,450,control_b,true,1,0.00067598,0.00010681,0.00067353,0.00010926,0.00000244,false,0,false,false,false,1,0.87623143,0.87623388,-0.00000244,0.89136332,0.89130265,0.04000000,0.00010681
2b7e151628aed2a6,450,control_b,true,1,0.00067598,0.00010681,0.00067353,0.00010926,0.00000244,false,0,false,false,false,2,0.87525851,0.87533522,-0.00007671,0.89040810,0.89035273,0.04000001,0.00004530
2b7e151628aed2a6,450,control_b,true,1,0.00067598,0.00010681,0.00067353,0.00010926,0.00000244,false,0,false,false,false,4,0.87582177,0.87715071,-0.00132895,0.89129561,0.89279145,0.05656856,0.00003922
2b7e151628aed2a6,450,control_b,true,1,0.00067598,0.00010681,0.00067353,0.00010926,0.00000244,false,0,false,false,false,8,0.87530035,0.87528396,0.00001639,0.89104533,0.89096093,0.06928205,-0.00000149
2b7e151628aed2a6,450,control_b,true,1,0.00067598,0.00010681,0.00067353,0.00010926,0.00000244,false,0,false,false,false,16,0.86966699,0.87047529,-0.00080830,0.88526624,0.88594872,0.09380832,-0.00069845
2b7e151628aed2a6,450,control_b,true,1,0.00067598,0.00010681,0.00067353,0.00010926,0.00000244,false,0,false,false,false,32,0.86076051,0.86106950,-0.00030899,0.87642998,0.87655586,0.10246950,0.00085884
2b7e151628aed2a6,450,control_b,true,1,0.00067598,0.00010681,0.00067353,0.00010926,0.00000244,false,0,false,false,false,64,0.83835429,0.83772939,0.00062490,0.85448939,0.85360724,0.15362290,0.00042677
2b7e151628aed2a6,500,control_a,true,1,0.00046289,0.00057805,0.00046289,0.00057805,0.00000000,false,0,false,false,false,1,0.84880060,0.84880060,0.00000000,0.86534023,0.86534023,0.02000000,0.00057805
2b7e151628aed2a6,500,control_a,true,1,0.00046289,0.00057805,0.00046289,0.00057805,0.00000000,false,0,false,false,false,2,0.84878522,0.84878522,0.00000000,0.86520296,0.86520296,0.02000000,0.00060058
2b7e151628aed2a6,500,control_a,true,1,0.00046289,0.00057805,0.00046289,0.00057805,0.00000000,false,0,false,false,false,4,0.84889221,0.84889221,0.00000000,0.86561632,0.86561632,0.02000000,0.00068098
2b7e151628aed2a6,500,control_a,true,1,0.00046289,0.00057805,0.00046289,0.00057805,0.00000000,false,0,false,false,false,8,0.84380680,0.84380680,0.00000000,0.85999250,0.85999250,0.02000000,0.00036609
2b7e151628aed2a6,500,control_a,true,1,0.00046289,0.00057805,0.00046289,0.00057805,0.00000000,false,0,false,false,false,16,0.83730489,0.83730489,0.00000000,0.85343534,0.85343534,0.02000000,-0.00035352
2b7e151628aed2a6,500,control_a,true,1,0.00046289,0.00057805,0.00046289,0.00057805,0.00000000,false,0,false,false,false,32,0.82160926,0.82160926,0.00000000,0.83694571,0.83694571,0.02000000,-0.00045252
2b7e151628aed2a6,500,control_a,true,1,0.00046289,0.00057805,0.00046289,0.00057805,0.00000000,false,0,false,false,false,64,0.79615831,0.79615831,0.00000000,0.81230354,0.81230354,0.02000000,-0.00050586
2b7e151628aed2a6,500,control_b,true,1,0.00046289,0.00057805,0.00048172,0.00055921,0.00001884,true,8,false,true,false,1,0.84880060,0.84878176,0.00001884,0.86534023,0.86529869,0.03464103,0.00057805
2b7e151628aed2a6,500,control_b,true,1,0.00046289,0.00057805,0.00048172,0.00055921,0.00001884,true,8,false,true,false,2,0.84878522,0.84875792,0.00002730,0.86520296,0.86515337,0.03464103,0.00060058
2b7e151628aed2a6,500,control_b,true,1,0.00046289,0.00057805,0.00048172,0.00055921,0.00001884,true,8,false,true,false,4,0.84889221,0.84884685,0.00004536,0.86561632,0.86554378,0.03464103,0.00068098
2b7e151628aed2a6,500,control_b,true,1,0.00046289,0.00057805,0.00048172,0.00055921,0.00001884,true,8,false,true,false,8,0.84380680,0.84404117,-0.00023437,0.85999250,0.86037058,0.05291504,0.00036609
2b7e151628aed2a6,500,control_b,true,1,0.00046289,0.00057805,0.00048172,0.00055921,0.00001884,true,8,false,true,false,16,0.83730489,0.83745462,-0.00014973,0.85343534,0.85370088,0.05385166,-0.00035352
2b7e151628aed2a6,500,control_b,true,1,0.00046289,0.00057805,0.00048172,0.00055921,0.00001884,true,8,false,true,false,32,0.82160926,0.82191849,-0.00030923,0.83694571,0.83744973,0.07549836,-0.00045252
2b7e151628aed2a6,500,control_b,true,1,0.00046289,0.00057805,0.00048172,0.00055921,0.00001884,true,8,false,true,false,64,0.79615831,0.79597026,0.00018805,0.81230354,0.81151634,0.09273617,-0.00050586
2b7e151628aed2a6,550,control_a,true,1,0.00050831,0.00029826,0.00049615,0.00031042,0.00001216,false,0,false,false,false,1,0.80677819,0.80679035,-0.00001216,0.82232624,0.82241255,0.03999999,0.00029826
2b7e151628aed2a6,550,control_a,true,1,0.00050831,0.00029826,0.00049615,0.00031042,0.00001216,false,0,false,false,false,2,0.80571491,0.80653691,-0.00082201,0.82145935,0.82231933,0.05656853,-0.00062394
2b7e151628aed2a6,550,control_a,true,1,0.00050831,0.00029826,0.00049615,0.00031042,0.00001216,false,0,false,false,false,4,0.80323058,0.80397892,-0.00074834,0.81878686,0.81956559,0.05656853,-0.00094199
2b7e151628aed2a6,550,control_a,true,1,0.00050831,0.00029826,0.00049615,0.00031042,0.00001216,false,0,false,false,false,8,0.80001974,0.80152947,-0.00150973,0.81558275,0.81724089,0.06928201,-0.00096887
2b7e151628aed2a6,550,control_a,true,1,0.00050831,0.00029826,0.00049615,0.00031042,0.00001216,false,0,false,false,false,16,0.79481393,0.79560280,-0.00078887,0.81098986,0.81182480,0.07549832,-0.00079650
2b7e151628aed2a6,550,control_a,true,1,0.00050831,0.00029826,0.00049615,0.00031042,0.00001216,false,0,false,false,false,32,0.78343612,0.78495187,-0.00151575,0.80113953,0.80286485,0.08062257,-0.00117302
2b7e151628aed2a6,550,control_a,true,1,0.00050831,0.00029826,0.00049615,0.00031042,0.00001216,false,0,false,false,false,64,0.75715166,0.75626016,0.00089151,0.77474779,0.77378994,0.11146745,0.00109255
2b7e151628aed2a6,550,control_b,true,1,0.00050831,0.00029826,0.00048137,0.00032520,0.00002694,false,0,false,false,false,1,0.80677819,0.80680513,-0.00002694,0.82232624,0.82237166,0.01000002,0.00029826
2b7e151628aed2a6,550,control_b,true,1,0.00050831,0.00029826,0.00048137,0.00032520,0.00002694,false,0,false,false,false,2,0.80571491,0.80574417,-0.00002927,0.82145935,0.82150704,0.01000002,-0.00062394
2b7e151628aed2a6,550,control_b,true,1,0.00050831,0.00029826,0.00048137,0.00032520,0.00002694,false,0,false,false,false,4,0.80323058,0.80325776,-0.00002718,0.81878686,0.81883311,0.01000002,-0.00094199
2b7e151628aed2a6,550,control_b,true,1,0.00050831,0.00029826,0.00048137,0.00032520,0.00002694,false,0,false,false,false,8,0.80001974,0.80007774,-0.00005800,0.81558275,0.81563878,0.01000002,-0.00096887
2b7e151628aed2a6,550,control_b,true,1,0.00050831,0.00029826,0.00048137,0.00032520,0.00002694,false,0,false,false,false,16,0.79481393,0.79495281,-0.00013888,0.81098986,0.81104940,0.04123105,-0.00079650
2b7e151628aed2a6,550,control_b,true,1,0.00050831,0.00029826,0.00048137,0.00032520,0.00002694,false,0,false,false,false,32,0.78343612,0.78451437,-0.00107825,0.80113953,0.80245632,0.04582574,-0.00117302
2b7e151628aed2a6,550,control_b,true,1,0.00050831,0.00029826,0.00048137,0.00032520,0.00002694,false,0,false,false,false,64,0.75715166,0.75547689,0.00167477,0.77474779,0.77310675,0.08999997,0.00109255
2b7e151628aed2a6,600,control_a,true,1,0.00119537,0.00000000,0.00119001,0.00000536,0.00000536,false,0,false,false,false,1,0.76882321,0.76882857,-0.00000536,0.78636694,0.78637171,0.01000001,0.00000000
2b7e151628aed2a6,600,control_a,true,1,0.00119537,0.00000000,0.00119001,0.00000536,0.00000536,false,0,false,false,false,2,0.76768941,0.76769465,-0.00000525,0.78519350,0.78519797,0.01000001,0.00000000
2b7e151628aed2a6,600,control_a,true,1,0.00119537,0.00000000,0.00119001,0.00000536,0.00000536,false,0,false,false,false,4,0.76651782,0.76652235,-0.00000453,0.78407979,0.78408378,0.01000001,0.00000000
2b7e151628aed2a6,600,control_a,true,1,0.00119537,0.00000000,0.00119001,0.00000536,0.00000536,false,0,false,false,false,8,0.76287699,0.76288247,-0.00000548,0.78070253,0.78070730,0.01000001,0.00000000
2b7e151628aed2a6,600,control_a,true,1,0.00119537,0.00000000,0.00119001,0.00000536,0.00000536,false,0,false,false,false,16,0.75539893,0.75540417,-0.00000525,0.77295727,0.77296203,0.01000001,0.00000000
2b7e151628aed2a6,600,control_a,true,1,0.00119537,0.00000000,0.00119001,0.00000536,0.00000536,false,0,false,false,false,32,0.74279171,0.74279577,-0.00000405,0.76188874,0.76189184,0.01000001,0.00000000
2b7e151628aed2a6,600,control_a,true,1,0.00119537,0.00000000,0.00119001,0.00000536,0.00000536,false,0,false,false,false,64,0.72229409,0.72229218,0.00000191,0.74501538,0.74501222,0.01000001,0.00000000
2b7e151628aed2a6,600,control_b,false,1,0.00119537,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.76882321,0.77001858,-0.00119537,0.78636694,0.78761047,0.02828428,0.00000000
2b7e151628aed2a6,600,control_b,false,1,0.00119537,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.76768941,0.76893204,-0.00124264,0.78519350,0.78648502,0.02828428,0.00000000
2b7e151628aed2a6,600,control_b,false,1,0.00119537,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.76651782,0.76708055,-0.00056273,0.78407979,0.78463173,0.03999999,0.00000000
2b7e151628aed2a6,600,control_b,false,1,0.00119537,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.76287699,0.76335651,-0.00047952,0.78070253,0.78107858,0.04898978,0.00000000
2b7e151628aed2a6,600,control_b,false,1,0.00119537,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.75539893,0.75560886,-0.00020993,0.77295727,0.77312207,0.06928201,0.00000000
2b7e151628aed2a6,600,control_b,false,1,0.00119537,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.74279171,0.74293631,-0.00014460,0.76188874,0.76200581,0.06928201,0.00000000
2b7e151628aed2a6,600,control_b,false,1,0.00119537,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.72229409,0.72433490,-0.00204080,0.74501538,0.74816865,0.11135525,0.00000000
2b7e151628aed2a6,650,control_a,true,2,-0.00007999,0.00104326,-0.00007999,0.00104326,0.00000000,false,0,false,false,false,1,0.73276991,0.73276991,0.00000000,0.75378513,0.75378513,0.02000000,0.00104326
2b7e151628aed2a6,650,control_a,true,2,-0.00007999,0.00104326,-0.00007999,0.00104326,0.00000000,false,0,false,false,false,2,0.73172635,0.73172635,0.00000000,0.75255007,0.75255007,0.02000000,0.00111479
2b7e151628aed2a6,650,control_a,true,2,-0.00007999,0.00104326,-0.00007999,0.00104326,0.00000000,false,0,false,false,false,4,0.72837758,0.72837758,0.00000000,0.74930221,0.74930221,0.02000000,0.00091606
2b7e151628aed2a6,650,control_a,true,2,-0.00007999,0.00104326,-0.00007999,0.00104326,0.00000000,false,0,false,false,false,8,0.72443962,0.72443962,0.00000000,0.74572629,0.74572629,0.02000000,0.00067133
2b7e151628aed2a6,650,control_a,true,2,-0.00007999,0.00104326,-0.00007999,0.00104326,0.00000000,false,0,false,false,false,16,0.72303373,0.72303373,0.00000000,0.74650478,0.74650478,0.02000000,-0.00071734
2b7e151628aed2a6,650,control_a,true,2,-0.00007999,0.00104326,-0.00007999,0.00104326,0.00000000,false,0,false,false,false,32,0.71220773,0.71220773,0.00000000,0.73550487,0.73550487,0.02000000,0.00035858
2b7e151628aed2a6,650,control_a,true,2,-0.00007999,0.00104326,-0.00007999,0.00104326,0.00000000,false,0,false,false,false,64,0.69162470,0.69162470,0.00000000,0.71539897,0.71539897,0.02000000,0.00029016
2b7e151628aed2a6,650,control_b,true,2,-0.00007999,0.00104326,-0.00008124,0.00104451,0.00000125,false,0,false,false,false,1,0.73276991,0.73277116,-0.00000125,0.75378513,0.75438935,0.03464100,0.00104326
2b7e151628aed2a6,650,control_b,true,2,-0.00007999,0.00104326,-0.00008124,0.00104451,0.00000125,false,0,false,false,false,2,0.73172635,0.73159558,0.00013077,0.75255007,0.75302464,0.03464100,0.00111479
2b7e151628aed2a6,650,control_b,true,2,-0.00007999,0.00104326,-0.00008124,0.00104451,0.00000125,false,0,false,false,false,4,0.72837758,0.72845310,-0.00007552,0.74930221,0.74998832,0.03464100,0.00091606
2b7e151628aed2a6,650,control_b,true,2,-0.00007999,0.00104326,-0.00008124,0.00104451,0.00000125,false,0,false,false,false,8,0.72443962,0.72479266,-0.00035304,0.74572629,0.74662501,0.06480738,0.00067133
2b7e151628aed2a6,650,control_b,true,2,-0.00007999,0.00104326,-0.00008124,0.00104451,0.00000125,false,0,false,false,false,16,0.72303373,0.72509050,-0.00205678,0.74650478,0.74954057,0.06557436,-0.00071734
2b7e151628aed2a6,650,control_b,true,2,-0.00007999,0.00104326,-0.00008124,0.00104451,0.00000125,false,0,false,false,false,32,0.71220773,0.71233088,-0.00012314,0.73550487,0.73606396,0.09999996,0.00035858
2b7e151628aed2a6,650,control_b,true,2,-0.00007999,0.00104326,-0.00008124,0.00104451,0.00000125,false,0,false,false,false,64,0.69162470,0.69166398,-0.00003928,0.71539897,0.71604729,0.12961476,0.00029016
2b7e151628aed2a6,700,control_a,true,1,0.00056374,0.00045365,0.00056678,0.00045061,0.00000304,true,64,true,false,false,1,0.69828051,0.69827747,0.00000304,0.72124320,0.72123909,0.01000000,0.00045365
2b7e151628aed2a6,700,control_a,true,1,0.00056374,0.00045365,0.00056678,0.00045061,0.00000304,true,64,true,false,false,2,0.69799548,0.69799215,0.00000334,0.72124594,0.72124141,0.01000000,0.00044829
2b7e151628aed2a6,700,control_a,true,1,0.00056374,0.00045365,0.00056678,0.00045061,0.00000304,true,64,true,false,false,4,0.69735408,0.69735044,0.00000364,0.72119093,0.72118610,0.01000000,0.00047207
2b7e151628aed2a6,700,control_a,true,1,0.00056374,0.00045365,0.00056678,0.00045061,0.00000304,true,64,true,false,false,8,0.69436455,0.69436049,0.00000405,0.71854013,0.71853477,0.01000000,0.00049376
2b7e151628aed2a6,700,control_a,true,1,0.00056374,0.00045365,0.00056678,0.00045061,0.00000304,true,64,true,false,false,16,0.69010854,0.69010490,0.00000364,0.71396613,0.71396106,0.01000000,-0.00047255
2b7e151628aed2a6,700,control_a,true,1,0.00056374,0.00045365,0.00056678,0.00045061,0.00000304,true,64,true,false,false,32,0.67830658,0.67830318,0.00000340,0.70276254,0.70275778,0.01000000,-0.00119042
2b7e151628aed2a6,700,control_a,true,1,0.00056374,0.00045365,0.00056678,0.00045061,0.00000304,true,64,true,false,false,64,0.66182101,0.66188335,-0.00006235,0.68935734,0.68877631,0.06708203,-0.00025588
2b7e151628aed2a6,700,control_b,true,1,0.00056374,0.00045365,0.00055939,0.00045800,0.00000435,false,0,false,false,false,1,0.69828051,0.69828486,-0.00000435,0.72124320,0.72085351,0.03999998,0.00045365
2b7e151628aed2a6,700,control_b,true,1,0.00056374,0.00045365,0.00055939,0.00045800,0.00000435,false,0,false,false,false,2,0.69799548,0.69786888,0.00012660,0.72124594,0.72074652,0.03999998,0.00044829
2b7e151628aed2a6,700,control_b,true,1,0.00056374,0.00045365,0.00055939,0.00045800,0.00000435,false,0,false,false,false,4,0.69735408,0.69756716,-0.00021309,0.72119093,0.72120285,0.05656853,0.00047207
2b7e151628aed2a6,700,control_b,true,1,0.00056374,0.00045365,0.00055939,0.00045800,0.00000435,false,0,false,false,false,8,0.69436455,0.69454008,-0.00017554,0.71854013,0.71851498,0.05656853,0.00049376
2b7e151628aed2a6,700,control_b,true,1,0.00056374,0.00045365,0.00055939,0.00045800,0.00000435,false,0,false,false,false,16,0.69010854,0.69142818,-0.00131965,0.71396613,0.71511334,0.07483311,-0.00047255
2b7e151628aed2a6,700,control_b,true,1,0.00056374,0.00045365,0.00055939,0.00045800,0.00000435,false,0,false,false,false,32,0.67830658,0.67995930,-0.00165272,0.70276254,0.70460314,0.08944268,-0.00119042
2b7e151628aed2a6,700,control_b,true,1,0.00056374,0.00045365,0.00055939,0.00045800,0.00000435,false,0,false,false,false,64,0.66182101,0.66217530,-0.00035429,0.68935734,0.68941975,0.10295626,-0.00025588
2b7e151628aed2a6,750,control_a,true,1,0.00047833,0.00009274,0.00047833,0.00009274,0.00000000,false,0,false,false,false,1,0.66720009,0.66720009,0.00000000,0.69273806,0.69273806,0.02000000,0.00009274
2b7e151628aed2a6,750,control_a,true,1,0.00047833,0.00009274,0.00047833,0.00009274,0.00000000,false,0,false,false,false,2,0.66734642,0.66734642,0.00000000,0.69294351,0.69294351,0.02000000,0.00062037
2b7e151628aed2a6,750,control_a,true,1,0.00047833,0.00009274,0.00047833,0.00009274,0.00000000,false,0,false,false,false,4,0.66563958,0.66563958,0.00000000,0.69079751,0.69079751,0.02000000,0.00056243
2b7e151628aed2a6,750,control_a,true,1,0.00047833,0.00009274,0.00047833,0.00009274,0.00000000,false,0,false,false,false,8,0.66432762,0.66432762,0.00000000,0.69038135,0.69038135,0.02000000,0.00058359
2b7e151628aed2a6,750,control_a,true,1,0.00047833,0.00009274,0.00047833,0.00009274,0.00000000,false,0,false,false,false,16,0.66111994,0.66111994,0.00000000,0.68889546,0.68889546,0.02000000,0.00051272
2b7e151628aed2a6,750,control_a,true,1,0.00047833,0.00009274,0.00047833,0.00009274,0.00000000,false,0,false,false,false,32,0.65534335,0.65534335,0.00000000,0.68282396,0.68282396,0.02000000,0.00032586
2b7e151628aed2a6,750,control_a,true,1,0.00047833,0.00009274,0.00047833,0.00009274,0.00000000,false,0,false,false,false,64,0.63998395,0.63998395,0.00000000,0.66732758,0.66732758,0.02000000,0.00042737
2b7e151628aed2a6,750,control_b,true,1,0.00047833,0.00009274,0.00048316,0.00008792,0.00000483,true,0,false,false,true,1,0.66720009,0.66719526,0.00000483,0.69273806,0.69249648,0.03464100,0.00009274
2b7e151628aed2a6,750,control_b,true,1,0.00047833,0.00009274,0.00048316,0.00008792,0.00000483,true,0,false,false,true,2,0.66734642,0.66681284,0.00053358,0.69294351,0.69214368,0.02449490,0.00062037
2b7e151628aed2a6,750,control_b,true,1,0.00047833,0.00009274,0.00048316,0.00008792,0.00000483,true,0,false,false,true,4,0.66563958,0.66509283,0.00054675,0.69079751,0.68998379,0.02449490,0.00056243
2b7e151628aed2a6,750,control_b,true,1,0.00047833,0.00009274,0.00048316,0.00008792,0.00000483,true,0,false,false,true,8,0.66432762,0.66374594,0.00058168,0.69038135,0.68958360,0.02236068,0.00058359
2b7e151628aed2a6,750,control_b,true,1,0.00047833,0.00009274,0.00048316,0.00008792,0.00000483,true,0,false,false,true,16,0.66111994,0.66062474,0.00049520,0.68889546,0.68825322,0.02500001,0.00051272
2b7e151628aed2a6,750,control_b,true,1,0.00047833,0.00009274,0.00048316,0.00008792,0.00000483,true,0,false,false,true,32,0.65534335,0.65469760,0.00064576,0.68282396,0.68239182,0.05590170,0.00032586
2b7e151628aed2a6,750,control_b,true,1,0.00047833,0.00009274,0.00048316,0.00008792,0.00000483,true,0,false,false,true,64,0.63998395,0.63998240,0.00000155,0.66732758,0.66654021,0.11191511,0.00042737
2b7e151628aed2a6,800,control_a,false,1,0.00093663,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.64467138,0.64560801,-0.00093663,0.67206812,0.67340976,0.02828426,0.00000000
