role,dataset_index,initialization_index,stream_seed,step,method,sample_index,stratum,kmeans_iterations,within_sse
development,1,1,,0,development_response_oracle,50,2,5,1.929376308999e0
development,1,1,,0,development_response_oracle,51,6,5,1.929376308999e0
development,1,1,,0,development_response_oracle,52,7,5,1.929376308999e0
development,1,1,,0,development_response_oracle,53,10,5,1.929376308999e0
development,1,1,,0,development_response_oracle,54,9,5,1.929376308999e0
development,1,1,,0,development_response_oracle,55,0,5,1.929376308999e0
development,1,1,,0,development_response_oracle,56,6,5,1.929376308999e0
development,1,1,,0,development_response_oracle,57,7,5,1.929376308999e0
development,1,1,,0,development_response_oracle,58,8,5,1.929376308999e0
development,1,1,,0,development_response_oracle,59,4,5,1.929376308999e0
development,1,1,,0,development_response_oracle,60,9,5,1.929376308999e0
development,1,1,,0,development_response_oracle,61,9,5,1.929376308999e0
development,1,1,,0,development_response_oracle,62,3,5,1.929376308999e0
development,1,1,,0,development_response_oracle,63,8,5,1.929376308999e0
development,1,1,,0,development_response_oracle,64,10,5,1.929376308999e0
development,1,1,,0,development_response_oracle,65,2,5,1.929376308999e0
development,1,1,,0,development_response_oracle,66,7,5,1.929376308999e0
development,1,1,,0,development_response_oracle,67,4,5,1.929376308999e0
development,1,1,,0,development_response_oracle,68,6,5,1.929376308999e0
development,1,1,,0,development_response_oracle,69,2,5,1.929376308999e0
development,1,1,,0,development_response_oracle,70,3,5,1.929376308999e0
development,1,1,,0,development_response_oracle,71,2,5,1.929376308999e0
development,1,1,,0,development_response_oracle,72,3,5,1.929376308999e0
development,1,1,,0,development_response_oracle,73,7,5,1.929376308999e0
development,1,1,,0,development_response_oracle,74,11,5,1.929376308999e0
development,1,1,,0,development_response_oracle,75,10,5,1.929376308999e0
development,1,1,,0,development_response_oracle,76,1,5,1.929376308999e0
development,1,1,,0,development_response_oracle,77,2,5,1.929376308999e0
development,1,1,,0,development_response_oracle,78,1,5,1.929376308999e0
development,1,1,,0,development_response_oracle,79,0,5,1.929376308999e0
development,1,1,,0,development_response_oracle,80,6,5,1.929376308999e0
development,1,1,,0,development_response_oracle,81,8,5,1.929376308999e0
development,1,1,,0,development_response_oracle,82,5,5,1.929376308999e0
development,1,1,,0,development_response_oracle,83,4,5,1.929376308999e0
development,1,1,,0,development_response_oracle,84,5,5,1.929376308999e0
development,1,1,,0,development_response_oracle,85,6,5,1.929376308999e0
development,1,1,,0,development_response_oracle,86,3,5,1.929376308999e0
development,1,1,,0,development_response_oracle,87,3,5,1.929376308999e0
development,1,1,,0,development_response_oracle,88,5,5,1.929376308999e0
development,1,1,,0,development_response_oracle,89,5,5,1.929376308999e0
development,1,1,,0,development_response_oracle,90,6,5,1.929376308999e0
development,1,1,,0,development_response_oracle,91,9,5,1.929376308999e0
development,1,1,,0,development_response_oracle,92,6,5,1.929376308999e0
development,1,1,,0,development_response_oracle,93,10,5,1.929376308999e0
development,1,1,,0,development_response_oracle,94,0,5,1.929376308999e0
development,1,1,,0,development_response_oracle,95,3,5,1.929376308999e0
development,1,2,,0,development_response_oracle,0,0,4,1.704645614286e0
development,1,2,,0,development_response_oracle,1,6,4,1.704645614286e0
development,1,2,,0,development_response_oracle,2,7,4,1.704645614286e0
development,1,2,,0,development_response_oracle,3,6,4,1.704645614286e0
development,1,2,,0,development_response_oracle,4,3,4,1.704645614286e0
development,1,2,,0,development_response_oracle,5,11,4,1.704645614286e0
development,1,2,,0,development_response_oracle,6,4,4,1.704645614286e0
development,1,2,,0,development_response_oracle,7,4,4,1.704645614286e0
development,1,2,,0,development_response_oracle,8,7,4,1.704645614286e0
development,1,2,,0,development_response_oracle,9,6,4,1.704645614286e0
development,1,2,,0,development_response_oracle,10,10,4,1.704645614286e0
development,1,2,,0,development_response_oracle,11,4,4,1.704645614286e0
development,1,2,,0,development_response_oracle,12,7,4,1.704645614286e0
development,1,2,,0,development_response_oracle,13,10,4,1.704645614286e0
development,1,2,,0,development_response_oracle,14,1,4,1.704645614286e0
development,1,2,,0,development_response_oracle,15,2,4,1.704645614286e0
development,1,2,,0,development_response_oracle,16,5,4,1.704645614286e0
development,1,2,,0,development_response_oracle,17,2,4,1.704645614286e0
development,1,2,,0,development_response_oracle,18,9,4,1.704645614286e0
development,1,2,,0,development_response_oracle,19,1,4,1.704645614286e0
development,1,2,,0,development_response_oracle,20,3,4,1.704645614286e0
development,1,2,,0,development_response_oracle,21,5,4,1.704645614286e0
development,1,2,,0,development_response_oracle,22,11,4,1.704645614286e0
development,1,2,,0,development_response_oracle,23,2,4,1.704645614286e0
development,1,2,,0,development_response_oracle,24,0,4,1.704645614286e0
development,1,2,,0,development_response_oracle,25,2,4,1.704645614286e0
development,1,2,,0,development_response_oracle,26,10,4,1.704645614286e0
development,1,2,,0,development_response_oracle,27,0,4,1.704645614286e0
development,1,2,,0,development_response_oracle,28,6,4,1.704645614286e0
development,1,2,,0,development_response_oracle,29,10,4,1.704645614286e0
development,1,2,,0,development_response_oracle,30,1,4,1.704645614286e0
development,1,2,,0,development_response_oracle,31,1,4,1.704645614286e0
development,1,2,,0,development_response_oracle,32,10,4,1.704645614286e0
development,1,2,,0,development_response_oracle,33,11,4,1.704645614286e0
development,1,2,,0,development_response_oracle,34,11,4,1.704645614286e0
development,1,2,,0,development_response_oracle,35,2,4,1.704645614286e0
development,1,2,,0,development_response_oracle,36,1,4,1.704645614286e0
development,1,2,,0,development_response_oracle,37,5,4,1.704645614286e0
development,1,2,,0,development_response_oracle,38,0,4,1.704645614286e0
development,1,2,,0,development_response_oracle,39,8,4,1.704645614286e0
development,1,2,,0,development_response_oracle,40,8,4,1.704645614286e0
development,1,2,,0,development_response_oracle,41,9,4,1.704645614286e0
development,1,2,,0,development_response_oracle,42,7,4,1.704645614286e0
development,1,2,,0,development_response_oracle,43,5,4,1.704645614286e0
development,1,2,,0,development_response_oracle,44,6,4,1.704645614286e0
development,1,2,,0,development_response_oracle,45,2,4,1.704645614286e0
development,1,2,,0,development_response_oracle,46,5,4,1.704645614286e0
development,1,2,,0,development_response_oracle,47,5,4,1.704645614286e0
development,1,2,,0,development_response_oracle,48,11,4,1.704645614286e0
development,1,2,,0,development_response_oracle,49,8,4,1.704645614286e0
development,1,2,,0,development_response_oracle,50,8,4,1.704645614286e0
development,1,2,,0,development_response_oracle,51,0,4,1.704645614286e0
development,1,2,,0,development_response_oracle,52,5,4,1.704645614286e0
development,1,2,,0,development_response_oracle,53,9,4,1.704645614286e0
development,1,2,,0,development_response_oracle,54,2,4,1.704645614286e0
development,1,2,,0,development_response_oracle,55,11,4,1.704645614286e0
development,1,2,,0,development_response_oracle,56,9,4,1.704645614286e0
development,1,2,,0,development_response_oracle,57,9,4,1.704645614286e0
development,1,2,,0,development_response_oracle,58,2,4,1.704645614286e0
development,1,2,,0,development_response_oracle,59,3,4,1.704645614286e0
development,1,2,,0,development_response_oracle,60,10,4,1.704645614286e0
development,1,2,,0,development_response_oracle,61,6,4,1.704645614286e0
development,1,2,,0,development_response_oracle,62,4,4,1.704645614286e0
development,1,2,,0,development_response_oracle,63,0,4,1.704645614286e0
development,1,2,,0,development_response_oracle,64,3,4,1.704645614286e0
development,1,2,,0,development_response_oracle,65,8,4,1.704645614286e0
development,1,2,,0,development_response_oracle,66,3,4,1.704645614286e0
development,1,2,,0,development_response_oracle,67,3,4,1.704645614286e0
development,1,2,,0,development_response_oracle,68,6,4,1.704645614286e0
development,1,2,,0,development_response_oracle,69,1,4,1.704645614286e0
development,1,2,,0,development_response_oracle,70,4,4,1.704645614286e0
development,1,2,,0,development_response_oracle,71,4,4,1.704645614286e0
development,1,2,,0,development_response_oracle,72,8,4,1.704645614286e0
development,1,2,,0,development_response_oracle,73,5,4,1.704645614286e0
development,1,2,,0,development_response_oracle,74,10,4,1.704645614286e0
development,1,2,,0,development_response_oracle,75,8,4,1.704645614286e0
development,1,2,,0,development_response_oracle,76,1,4,1.704645614286e0
development,1,2,,0,development_response_oracle,77,6,4,1.704645614286e0
development,1,2,,0,development_response_oracle,78,10,4,1.704645614286e0
development,1,2,,0,development_response_oracle,79,11,4,1.704645614286e0
development,1,2,,0,development_response_oracle,80,9,4,1.704645614286e0
development,1,2,,0,development_response_oracle,81,11,4,1.704645614286e0
development,1,2,,0,development_response_oracle,82,0,4,1.704645614286e0
development,1,2,,0,development_response_oracle,83,3,4,1.704645614286e0
development,1,2,,0,development_response_oracle,84,0,4,1.704645614286e0
development,1,2,,0,development_response_oracle,85,8,4,1.704645614286e0
development,1,2,,0,development_response_oracle,86,4,4,1.704645614286e0
development,1,2,,0,development_response_oracle,87,1,4,1.704645614286e0
development,1,2,,0,development_response_oracle,88,7,4,1.704645614286e0
development,1,2,,0,development_response_oracle,89,7,4,1.704645614286e0
development,1,2,,0,development_response_oracle,90,9,4,1.704645614286e0
development,1,2,,0,development_response_oracle,91,7,4,1.704645614286e0
development,1,2,,0,development_response_oracle,92,9,4,1.704645614286e0
development,1,2,,0,development_response_oracle,93,3,4,1.704645614286e0
development,1,2,,0,development_response_oracle,94,7,4,1.704645614286e0
development,1,2,,0,development_response_oracle,95,4,4,1.704645614286e0
development,2,0,,0,development_response_oracle,0,9,5,2.110378693307e0
development,2,0,,0,development_response_oracle,1,1,5,2.110378693307e0
development,2,0,,0,development_response_oracle,2,5,5,2.110378693307e0
development,2,0,,0,development_response_oracle,3,10,5,2.110378693307e0
development,2,0,,0,development_response_oracle,4,8,5,2.110378693307e0
development,2,0,,0,development_response_oracle,5,8,5,2.110378693307e0
development,2,0,,0,development_response_oracle,6,10,5,2.110378693307e0
development,2,0,,0,development_response_oracle,7,6,5,2.110378693307e0
development,2,0,,0,development_response_oracle,8,8,5,2.110378693307e0
development,2,0,,0,development_response_oracle,9,0,5,2.110378693307e0
development,2,0,,0,development_response_oracle,10,9,5,2.110378693307e0
development,2,0,,0,development_response_oracle,11,10,5,2.110378693307e0
development,2,0,,0,development_response_oracle,12,2,5,2.110378693307e0
development,2,0,,0,development_response_oracle,13,0,5,2.110378693307e0
development,2,0,,0,development_response_oracle,14,9,5,2.110378693307e0
development,2,0,,0,development_response_oracle,15,5,5,2.110378693307e0
development,2,0,,0,development_response_oracle,16,0,5,2.110378693307e0
development,2,0,,0,development_response_oracle,17,2,5,2.110378693307e0
development,2,0,,0,development_response_oracle,18,8,5,2.110378693307e0
development,2,0,,0,development_response_oracle,19,6,5,2.110378693307e0
development,2,0,,0,development_response_oracle,20,4,5,2.110378693307e0
development,2,0,,0,development_response_oracle,21,7,5,2.110378693307e0
development,2,0,,0,development_response_oracle,22,8,5,2.110378693307e0
development,2,0,,0,development_response_oracle,23,5,5,2.110378693307e0
development,2,0,,0,development_response_oracle,24,4,5,2.110378693307e0
development,2,0,,0,development_response_oracle,25,1,5,2.110378693307e0
development,2,0,,0,development_response_oracle,26,2,5,2.110378693307e0
development,2,0,,0,development_response_oracle,27,7,5,2.110378693307e0
development,2,0,,0,development_response_oracle,28,4,5,2.110378693307e0
development,2,0,,0,development_response_oracle,29,8,5,2.110378693307e0
development,2,0,,0,development_response_oracle,30,1,5,2.110378693307e0
development,2,0,,0,development_response_oracle,31,11,5,2.110378693307e0
development,2,0,,0,development_response_oracle,32,11,5,2.110378693307e0
development,2,0,,0,development_response_oracle,33,3,5,2.110378693307e0
development,2,0,,0,development_response_oracle,34,6,5,2.110378693307e0
development,2,0,,0,development_response_oracle,35,6,5,2.110378693307e0
development,2,0,,0,development_response_oracle,36,0,5,2.110378693307e0
development,2,0,,0,development_response_oracle,37,10,5,2.110378693307e0
development,2,0,,0,development_response_oracle,38,1,5,2.110378693307e0
development,2,0,,0,development_response_oracle,39,4,5,2.110378693307e0
development,2,0,,0,development_response_oracle,40,5,5,2.110378693307e0
development,2,0,,0,development_response_oracle,41,9,5,2.110378693307e0
development,2,0,,0,development_response_oracle,42,1,5,2.110378693307e0
development,2,0,,0,development_response_oracle,43,8,5,2.110378693307e0
development,2,0,,0,development_response_oracle,44,7,5,2.110378693307e0
development,2,0,,0,development_response_oracle,45,3,5,2.110378693307e0
development,2,0,,0,development_response_oracle,46,0,5,2.110378693307e0
development,2,0,,0,development_response_oracle,47,11,5,2.110378693307e0
development,2,0,,0,development_response_oracle,48,3,5,2.110378693307e0
development,2,0,,0,development_response_oracle,49,9,5,2.110378693307e0
development,2,0,,0,development_response_oracle,50,1,5,2.110378693307e0
development,2,0,,0,development_response_oracle,51,0,5,2.110378693307e0
development,2,0,,0,development_response_oracle,52,7,5,2.110378693307e0
development,2,0,,0,development_response_oracle,53,11,5,2.110378693307e0
development,2,0,,0,development_response_oracle,54,11,5,2.110378693307e0
development,2,0,,0,development_response_oracle,55,10,5,2.110378693307e0
